country_name_fct,cr_year,articles,cc_total,prop
United States,'17,869,0,0
United States,'18,791,0,0
United States,'19,670,0,0
United States,'20,663,108,0.16289592760180996
United States,'21,561,10,0.017825311942959002
United States,'22,574,0,0
United States,'23,553,54,0.09764918625678119
United States,'24,277,152,0.5487364620938628
United Kingdom,'17,468,0,0
United Kingdom,'18,471,0,0
United Kingdom,'19,511,0,0
United Kingdom,'20,556,156,0.2805755395683453
United Kingdom,'21,506,22,0.043478260869565216
United Kingdom,'22,422,2,0.004739336492890996
United Kingdom,'23,384,46,0.11979166666666667
United Kingdom,'24,189,176,0.9312169312169312
Germany,'17,127,0,0
Germany,'18,158,0,0
Germany,'19,122,0,0
Germany,'20,181,53,0.292817679558011
Germany,'21,165,4,0.024242424242424242
Germany,'22,167,1,0.005988023952095809
Germany,'23,165,26,0.15757575757575756
Germany,'24,87,60,0.6896551724137931
Australia,'17,129,0,0
Australia,'18,110,0,0
Australia,'19,118,0,0
Australia,'20,117,9,0.07692307692307693
Australia,'21,107,3,0.028037383177570093
Australia,'22,100,0,0
Australia,'23,103,16,0.1553398058252427
Australia,'24,70,60,0.8571428571428571
France,'17,95,0,0
France,'18,91,0,0
France,'19,108,0,0
France,'20,109,9,0.08256880733944955
France,'21,88,2,0.022727272727272728
France,'22,97,0,0
France,'23,80,4,0.05
France,'24,53,19,0.3584905660377358
Canada,'17,70,0,0
Canada,'18,89,0,0
Canada,'19,82,0,0
Canada,'20,84,11,0.13095238095238096
Canada,'21,98,3,0.030612244897959183
Canada,'22,98,1,0.01020408163265306
Canada,'23,72,7,0.09722222222222222
Canada,'24,64,32,0.5
China,'17,67,0,0
China,'18,57,0,0
China,'19,88,0,0
China,'20,87,5,0.05747126436781609
China,'21,76,0,0
China,'22,84,0,0
China,'23,129,3,0.023255813953488372
China,'24,50,17,0.34
Italy,'17,43,0,0
Italy,'18,52,0,0
Italy,'19,64,0,0
Italy,'20,53,7,0.1320754716981132
Italy,'21,61,0,0
Italy,'22,82,0,0
Italy,'23,60,8,0.13333333333333333
Italy,'24,45,21,0.4666666666666667
Switzerland,'17,53,0,0
Switzerland,'18,70,0,0
Switzerland,'19,56,0,0
Switzerland,'20,59,16,0.2711864406779661
Switzerland,'21,56,3,0.05357142857142857
Switzerland,'22,65,0,0
Switzerland,'23,57,3,0.05263157894736842
Switzerland,'24,26,17,0.6538461538461539
Japan,'17,44,0,0
Japan,'18,43,0,0
Japan,'19,44,0,0
Japan,'20,33,8,0.24242424242424243
Japan,'21,54,3,0.05555555555555555
Japan,'22,61,0,0
Japan,'23,50,5,0.1
Japan,'24,29,14,0.4827586206896552
Netherlands,'17,37,0,0
Netherlands,'18,37,0,0
Netherlands,'19,48,0,0
Netherlands,'20,49,14,0.2857142857142857
Netherlands,'21,65,2,0.03076923076923077
Netherlands,'22,49,0,0
Netherlands,'23,36,3,0.08333333333333333
Netherlands,'24,26,18,0.6923076923076923
Spain,'17,33,0,0
Spain,'18,39,0,0
Spain,'19,49,0,0
Spain,'20,50,1,0.02
Spain,'21,41,1,0.024390243902439025
Spain,'22,44,0,0
Spain,'23,34,3,0.08823529411764706
Spain,'24,23,16,0.6956521739130435
Sweden,'17,52,0,0
Sweden,'18,36,0,0
Sweden,'19,34,0,0
Sweden,'20,42,16,0.38095238095238093
Sweden,'21,43,1,0.023255813953488372
Sweden,'22,34,0,0
Sweden,'23,36,7,0.19444444444444445
Sweden,'24,20,18,0.9
India,'17,17,0,0
India,'18,17,0,0
India,'19,32,0,0
India,'20,38,0,0
India,'21,21,0,0
India,'22,38,0,0
India,'23,37,2,0.05405405405405406
India,'24,14,4,0.2857142857142857
Belgium,'17,24,0,0
Belgium,'18,27,0,0
Belgium,'19,23,0,0
Belgium,'20,20,4,0.2
Belgium,'21,18,0,0
Belgium,'22,16,0,0
Belgium,'23,30,1,0.03333333333333333
Belgium,'24,10,6,0.6
Austria,'17,15,0,0
Austria,'18,12,0,0
Austria,'19,20,0,0
Austria,'20,20,8,0.4
Austria,'21,38,1,0.02631578947368421
Austria,'22,19,0,0
Austria,'23,30,4,0.13333333333333333
Austria,'24,7,5,0.7142857142857143
Russia,'17,20,0,0
Russia,'18,16,0,0
Russia,'19,26,0,0
Russia,'20,27,2,0.07407407407407407
Russia,'21,19,0,0
Russia,'22,25,0,0
Russia,'23,17,0,0
Russia,'24,9,0,0
Brazil,'17,21,0,0
Brazil,'18,14,0,0
Brazil,'19,19,0,0
Brazil,'20,21,0,0
Brazil,'21,21,1,0.047619047619047616
Brazil,'22,23,0,0
Brazil,'23,23,4,0.17391304347826086
Brazil,'24,11,1,0.09090909090909091
New Zealand,'17,12,0,0
New Zealand,'18,12,0,0
New Zealand,'19,26,0,0
New Zealand,'20,21,2,0.09523809523809523
New Zealand,'21,29,0,0
New Zealand,'22,17,0,0
New Zealand,'23,21,4,0.19047619047619047
New Zealand,'24,12,7,0.5833333333333334
Finland,'17,25,0,0
Finland,'18,18,0,0
Finland,'19,27,0,0
Finland,'20,23,7,0.30434782608695654
Finland,'21,10,0,0
Finland,'22,18,0,0
Finland,'23,18,0,0
Finland,'24,10,7,0.7
Other,'17,180,0,0
Other,'18,180,0,0
Other,'19,243,0,0
Other,'20,223,48,0.21524663677130046
Other,'21,243,8,0.03292181069958848
Other,'22,219,0,0
Other,'23,243,27,0.1111111111111111
Other,'24,116,57,0.49137931034482757
