cr_year,esac_publisher,collection,articles,oa_articles,oa_prop
2017,ACM (hebis),de,126,0,0
2017,AIP (TIB),de,777,3,0.003861003861003861
2017,BMJ (BSB),de,159,0,0
2017,CUP (BSB),de,378,19,0.05026455026455026
2017,De Gruyter (SUB Göttingen),de,65,7,0.1076923076923077
2017,De Gruyter (ZBW),de,99,7,0.0707070707070707
2017,ECS (TIB),de,72,0,0
2017,Hogrefe (SUB Göttingen),de,273,8,0.029304029304029304
2017,IOP (TIB),de,971,102,0.10504634397528322
2017,Karger (BSB),de,413,14,0.03389830508474576
2017,Nature (MPDL),de,439,5,0.011389521640091117
2017,Portland Press (TIB),de,31,4,0.12903225806451613
2017,RSC (TIB),de,1369,122,0.08911614317019723
2017,Sage (BSB),de,1315,4,0.003041825095057034
2017,SPIE (TIB),de,45,0,0
2017,Springer Hybrid (DEAL),de,13586,1024,0.07537170616811424
2017,TaylorFrancis (ZBW),de,541,39,0.07208872458410351
2017,Thieme 1 (ZB MED),de,27,0,0
2017,Thieme 2 (ZB MED),de,56,1,0.017857142857142856
2017,Wiley Hybrid (DEAL),de,10243,514,0.05018061114907742
2018,ACM (hebis),de,146,0,0
2018,AIP (TIB),de,929,1,0.001076426264800861
2018,BMJ (BSB),de,130,1,0.007692307692307693
2018,CUP (BSB),de,406,21,0.05172413793103448
2018,De Gruyter (SUB Göttingen),de,140,2,0.014285714285714285
2018,De Gruyter (ZBW),de,124,9,0.07258064516129033
2018,ECS (TIB),de,107,65,0.6074766355140186
2018,Hogrefe (SUB Göttingen),de,310,8,0.025806451612903226
2018,IOP (TIB),de,830,157,0.1891566265060241
2018,Karger (BSB),de,329,13,0.03951367781155015
2018,Nature (MPDL),de,514,8,0.01556420233463035
2018,Portland Press (TIB),de,36,8,0.2222222222222222
2018,RSC (TIB),de,1287,260,0.20202020202020202
2018,Sage (BSB),de,1419,12,0.008456659619450317
2018,SPIE (TIB),de,40,0,0
2018,Springer Hybrid (DEAL),de,13865,1151,0.08301478543094122
2018,TaylorFrancis (ZBW),de,530,57,0.10754716981132076
2018,Thieme 1 (ZB MED),de,16,1,0.0625
2018,Thieme 2 (ZB MED),de,73,2,0.0273972602739726
2018,Wiley Hybrid (DEAL),de,10660,675,0.06332082551594746
2019,ACM (hebis),de,156,0,0
2019,AIP (TIB),de,895,1,0.0011173184357541898
2019,BMJ (BSB),de,144,15,0.10416666666666667
2019,CUP (BSB),de,387,155,0.4005167958656331
2019,De Gruyter (SUB Göttingen),de,150,10,0.06666666666666667
2019,De Gruyter (ZBW),de,172,32,0.18604651162790697
2019,ECS (TIB),de,85,72,0.8470588235294118
2019,Hogrefe (SUB Göttingen),de,339,24,0.07079646017699115
2019,IOP (TIB),de,694,243,0.35014409221902015
2019,Karger (BSB),de,371,16,0.0431266846361186
2019,Nature (MPDL),de,526,4,0.0076045627376425855
2019,Portland Press (TIB),de,48,10,0.20833333333333334
2019,RSC (TIB),de,1272,383,0.3011006289308176
2019,Sage (BSB),de,1479,100,0.0676132521974307
2019,SPIE (TIB),de,34,0,0
2019,Springer Hybrid (DEAL),de,14173,1365,0.09630988499259155
2019,TaylorFrancis (ZBW),de,559,92,0.16457960644007155
2019,Thieme 1 (ZB MED),de,12,2,0.16666666666666666
2019,Thieme 2 (ZB MED),de,77,9,0.11688311688311688
2019,Wiley Hybrid (DEAL),de,10287,3644,0.35423349859045394
2020,ACM (hebis),de,162,0,0
2020,AIP (TIB),de,844,0,0
2020,BMJ (BSB),de,147,34,0.23129251700680273
2020,CUP (BSB),de,447,203,0.4541387024608501
