country_name_fct,cr_year,articles,cc_total,prop
China,'17,10706,63,0.005884550719222866
China,'18,12118,194,0.01600924244924905
China,'19,13861,303,0.021859894668494338
China,'20,14080,360,0.02556818181818182
China,'21,14217,314,0.02208623478933671
China,'22,14447,349,0.024157264483975913
China,'23,14695,541,0.03681524328002722
China,'24,7365,412,0.05594025797691785
United States,'17,4385,56,0.012770809578107183
United States,'18,4160,262,0.06298076923076923
United States,'19,4146,344,0.08297153883260974
United States,'20,4303,439,0.10202184522426214
United States,'21,3269,382,0.1168553074334659
United States,'22,2252,278,0.12344582593250444
United States,'23,2023,371,0.18339100346020762
United States,'24,1254,486,0.3875598086124402
India,'17,1725,11,0.006376811594202898
India,'18,1788,51,0.028523489932885907
India,'19,1768,53,0.02997737556561086
India,'20,1870,40,0.0213903743315508
India,'21,1895,52,0.027440633245382585
India,'22,2046,48,0.02346041055718475
India,'23,2441,104,0.042605489553461696
India,'24,1244,88,0.0707395498392283
United Kingdom,'17,1797,148,0.08235948803561491
United Kingdom,'18,1756,556,0.31662870159453305
United Kingdom,'19,1672,513,0.3068181818181818
United Kingdom,'20,1761,816,0.46337308347529815
United Kingdom,'21,1425,939,0.6589473684210526
United Kingdom,'22,972,831,0.8549382716049383
United Kingdom,'23,916,778,0.8493449781659389
United Kingdom,'24,465,403,0.8666666666666667
Germany,'17,1466,124,0.08458390177353342
Germany,'18,1366,263,0.1925329428989751
Germany,'19,1362,396,0.2907488986784141
Germany,'20,1293,451,0.34880123743232794
Germany,'21,1206,474,0.39303482587064675
Germany,'22,1089,541,0.4967860422405877
Germany,'23,954,502,0.5262054507337526
Germany,'24,554,406,0.7328519855595668
Japan,'17,1289,20,0.015515903801396431
Japan,'18,1215,86,0.07078189300411522
Japan,'19,1145,84,0.07336244541484715
Japan,'20,1267,116,0.09155485398579322
Japan,'21,1180,137,0.11610169491525424
Japan,'22,1125,148,0.13155555555555556
Japan,'23,1015,303,0.29852216748768473
Japan,'24,611,270,0.44189852700491
South Korea,'17,1025,8,0.007804878048780488
South Korea,'18,1042,36,0.0345489443378119
South Korea,'19,1060,36,0.033962264150943396
South Korea,'20,1045,44,0.042105263157894736
South Korea,'21,911,54,0.059275521405049394
South Korea,'22,823,58,0.07047387606318348
South Korea,'23,813,54,0.06642066420664207
South Korea,'24,387,89,0.22997416020671835
France,'17,972,15,0.015432098765432098
