country_name_fct,cr_year,articles,cc_total,prop
China,'17,10485,63,0.006008583690987125
China,'18,11963,188,0.015715121625010448
China,'19,13729,301,0.02192439361934591
China,'20,13998,358,0.025575082154593514
China,'21,14126,315,0.022299306243805748
China,'22,14385,347,0.024122349669794926
China,'23,14641,535,0.03654121986203128
China,'24,6281,368,0.05858939659289922
United States,'17,4185,48,0.011469534050179211
United States,'18,3997,251,0.06279709782336752
United States,'19,3970,333,0.08387909319899245
United States,'20,4213,428,0.1015903156895324
United States,'21,3207,377,0.11755534767695666
United States,'22,2187,267,0.12208504801097393
United States,'23,1980,347,0.17525252525252524
United States,'24,1001,369,0.36863136863136864
India,'17,1627,10,0.006146281499692686
India,'18,1723,48,0.027858386535113175
India,'19,1695,49,0.028908554572271386
India,'20,1839,40,0.021750951604132682
India,'21,1877,52,0.02770378263185935
India,'22,2022,48,0.02373887240356083
India,'23,2414,102,0.04225352112676056
India,'24,1032,70,0.06782945736434108
United Kingdom,'17,1741,139,0.07983917288914417
United Kingdom,'18,1700,543,0.31941176470588234
United Kingdom,'19,1621,496,0.30598396051819865
United Kingdom,'20,1741,802,0.46065479609419874
United Kingdom,'21,1414,932,0.6591230551626591
United Kingdom,'22,959,822,0.8571428571428571
United Kingdom,'23,921,772,0.8382193268186754
United Kingdom,'24,371,330,0.889487870619946
Germany,'17,1435,122,0.08501742160278745
Germany,'18,1335,260,0.1947565543071161
Germany,'19,1329,393,0.29571106094808125
Germany,'20,1268,448,0.35331230283911674
Germany,'21,1196,468,0.391304347826087
Germany,'22,1062,523,0.4924670433145009
Germany,'23,992,490,0.4939516129032258
Germany,'24,479,338,0.7056367432150313
Japan,'17,1250,20,0.016
Japan,'18,1180,85,0.07203389830508475
Japan,'19,1112,83,0.07464028776978417
Japan,'20,1249,115,0.09207365892714171
Japan,'21,1165,133,0.11416309012875536
Japan,'22,1106,147,0.13291139240506328
Japan,'23,1004,295,0.29382470119521914
Japan,'24,492,207,0.42073170731707316
South Korea,'17,1009,8,0.007928642220019821
South Korea,'18,1030,35,0.03398058252427184
South Korea,'19,1043,35,0.03355704697986577
South Korea,'20,1042,44,0.04222648752399232
South Korea,'21,907,54,0.05953693495038589
South Korea,'22,816,57,0.06985294117647059
South Korea,'23,816,54,0.0661764705882353
South Korea,'24,331,78,0.23564954682779457
France,'17,962,14,0.014553014553014554
France,'18,969,55,0.05675954592363261
France,'19,857,52,0.060676779463243874
France,'20,900,106,0.11777777777777777
France,'21,809,124,0.15327564894932014
France,'22,642,211,0.32866043613707163
France,'23,656,301,0.45884146341463417
France,'24,269,116,0.4312267657992565
Spain,'17,809,33,0.0407911001236094
Spain,'18,753,100,0.13280212483399734
Spain,'19,733,129,0.17598908594815826
Spain,'20,743,177,0.23822341857335128
Spain,'21,607,179,0.29489291598023065
Spain,'22,572,181,0.31643356643356646
Spain,'23,571,420,0.7355516637478109
Spain,'24,265,212,0.8
Australia,'17,722,29,0.04016620498614958
Australia,'18,753,64,0.0849933598937583
Australia,'19,734,36,0.04904632152588556
Australia,'20,770,34,0.04415584415584416
Australia,'21,654,40,0.06116207951070336
Australia,'22,421,29,0.0688836104513064
Australia,'23,372,31,0.08333333333333333
Australia,'24,153,18,0.11764705882352941
Italy,'17,594,11,0.018518518518518517
Italy,'18,623,51,0.08186195826645265
Italy,'19,558,56,0.1003584229390681
Italy,'20,585,98,0.1675213675213675
Italy,'21,508,126,0.24803149606299213
Italy,'22,405,230,0.5679012345679012
Italy,'23,428,316,0.7383177570093458
Italy,'24,203,149,0.7339901477832512
Russia,'17,476,64,0.13445378151260504
Russia,'18,556,55,0.09892086330935251
Russia,'19,546,53,0.09706959706959707
Russia,'20,616,47,0.0762987012987013
Russia,'21,535,37,0.0691588785046729
Russia,'22,412,15,0.03640776699029126
Russia,'23,433,18,0.04157043879907621
Russia,'24,192,8,0.041666666666666664
Canada,'17,625,4,0.0064
Canada,'18,564,28,0.04964539007092199
Canada,'19,538,34,0.06319702602230483
Canada,'20,531,43,0.08097928436911488
Canada,'21,489,41,0.08384458077709611
Canada,'22,389,34,0.08740359897172237
Canada,'23,415,43,0.10361445783132531
Canada,'24,169,17,0.10059171597633136
Poland,'17,381,47,0.12335958005249344
Poland,'18,393,26,0.06615776081424936
Poland,'19,392,33,0.08418367346938775
Poland,'20,410,48,0.11707317073170732
Poland,'21,331,75,0.22658610271903323
Poland,'22,248,97,0.3911290322580645
Poland,'23,284,124,0.43661971830985913
Poland,'24,120,46,0.38333333333333336
Taiwan,'17,350,3,0.008571428571428572
Taiwan,'18,315,9,0.02857142857142857
Taiwan,'19,327,9,0.027522935779816515
Taiwan,'20,369,15,0.04065040650406504
Taiwan,'21,322,14,0.043478260869565216
Taiwan,'22,250,12,0.048
Taiwan,'23,282,15,0.05319148936170213
Taiwan,'24,145,20,0.13793103448275862
Iran,'17,302,3,0.009933774834437087
Iran,'18,349,6,0.017191977077363897
Iran,'19,340,11,0.03235294117647059
Iran,'20,363,9,0.024793388429752067
Iran,'21,285,11,0.03859649122807018
Iran,'22,240,18,0.075
Iran,'23,287,14,0.04878048780487805
Iran,'24,129,16,0.12403100775193798
Brazil,'17,299,4,0.013377926421404682
Brazil,'18,301,15,0.04983388704318937
Brazil,'19,283,12,0.04240282685512368
Brazil,'20,395,21,0.053164556962025315
Brazil,'21,330,23,0.0696969696969697
Brazil,'22,244,14,0.05737704918032787
Brazil,'23,275,20,0.07272727272727272
Brazil,'24,116,11,0.09482758620689655
Switzerland,'17,388,10,0.02577319587628866
Switzerland,'18,319,42,0.13166144200626959
Switzerland,'19,359,138,0.38440111420612816
Switzerland,'20,373,175,0.4691689008042895
Switzerland,'21,279,163,0.5842293906810035
Switzerland,'22,231,171,0.7402597402597403
Switzerland,'23,165,130,0.7878787878787878
Switzerland,'24,77,72,0.935064935064935
Netherlands,'17,339,15,0.04424778761061947
Netherlands,'18,275,50,0.18181818181818182
Netherlands,'19,282,156,0.5531914893617021
Netherlands,'20,319,226,0.7084639498432602
Netherlands,'21,254,193,0.7598425196850394
Netherlands,'22,160,133,0.83125
Netherlands,'23,220,180,0.8181818181818182
Netherlands,'24,92,80,0.8695652173913043
Singapore,'17,421,19,0.04513064133016627
Singapore,'18,325,16,0.04923076923076923
Singapore,'19,284,14,0.04929577464788732
Singapore,'20,305,20,0.06557377049180328
Singapore,'21,209,15,0.07177033492822966
Singapore,'22,148,59,0.39864864864864863
Singapore,'23,166,51,0.3072289156626506
Singapore,'24,72,37,0.5138888888888888
Other,'17,3530,134,0.037960339943342775
Other,'18,3639,547,0.1503160208848585
Other,'19,3637,623,0.1712950233709101
Other,'20,3915,695,0.17752234993614305
Other,'21,3381,727,0.215025140490979
Other,'22,2550,728,0.28549019607843135
Other,'23,2569,944,0.367458154924095
Other,'24,1193,535,0.4484492875104778
