cr_year,issn_l,collection,articles,oa_articles
2017,0001-5547,de,0,0
2017,0001-5547,global,69,0
2017,0001-5652,de,0,0
2017,0001-5652,global,0,0
2017,0001-5792,de,2,0
2017,0001-5792,global,73,2
2017,0006-8977,de,8,0
2017,0006-8977,global,57,4
2017,0008-6312,de,2,0
2017,0008-6312,global,91,1
2017,0008-6568,de,6,0
2017,0008-6568,global,72,1
2017,0009-3157,de,1,0
2017,0009-3157,global,44,1
2017,0012-2823,de,6,0
2017,0012-2823,global,85,4
2017,0014-3022,de,6,1
2017,0014-3022,global,105,4
2017,0014-312X,de,8,0
2017,0014-312X,global,21,0
2017,0015-5713,de,0,0
2017,0015-5713,global,76,0
2017,0018-716X,de,0,0
2017,0018-716X,global,30,0
2017,0025-7931,de,15,4
2017,0025-7931,global,140,10
2017,0028-3835,de,6,0
2017,0028-3835,global,62,2
2017,0030-2414,de,6,0
2017,0030-2414,global,113,8
2017,0030-3755,de,7,0
2017,0030-3755,global,80,2
2017,0031-7012,de,3,0
2017,0031-7012,global,74,1
2017,0031-8388,de,6,0
2017,0031-8388,global,60,0
2017,0033-3190,de,5,0
2017,0033-3190,global,62,5
2017,0042-1138,de,18,0
2017,0042-1138,global,118,4
2017,0250-6807,de,5,0
2017,0250-6807,global,104,9
2017,0250-8095,de,1,0
2017,0250-8095,global,123,10
2017,0251-5350,de,1,0
2017,0251-5350,global,57,2
2017,0253-4886,de,4,1
2017,0253-4886,global,110,4
2017,0253-5068,de,6,0
2017,0253-5068,global,95,1
2017,0254-4962,de,11,0
2017,0254-4962,global,48,0
2017,0257-2753,de,10,0
2017,0257-2753,global,128,5
2017,0301-1569,de,12,0
2017,0301-1569,global,42,0
2017,0302-282X,de,3,0
2017,0302-282X,global,57,2
2017,0304-324X,de,12,0
2017,0304-324X,global,70,6
2017,0378-5866,de,1,0
2017,0378-5866,global,46,2
2017,0378-7346,de,2,0
2017,0378-7346,global,72,1
2017,1011-6125,de,1,0
2017,1011-6125,global,75,4
2017,1015-2008,de,2,1
2017,1015-2008,global,36,3
2017,1015-3837,de,2,0
2017,1015-3837,global,113,6
2017,1015-9770,de,11,0
2017,1015-9770,global,87,5
2017,1016-2291,de,0,0
2017,1016-2291,global,71,0
2017,1016-6262,de,20,1
2017,1016-6262,global,55,1
2017,1018-1172,de,4,0
2017,1018-1172,global,54,2
2017,1018-2438,de,5,1
2017,1018-2438,global,82,11
2017,1018-8665,de,3,0
2017,1018-8665,global,73,1
2017,1021-7401,de,4,0
2017,1021-7401,global,40,0
2017,1021-7762,de,0,0
2017,1021-7762,global,33,1
2017,1022-6877,de,8,0
2017,1022-6877,global,33,1
2017,1420-3030,de,4,1
2017,1420-3030,global,41,3
2017,1420-8008,de,4,0
2017,1420-8008,global,60,5
2017,1422-6405,de,2,0
2017,1422-6405,global,23,1
2017,1424-8581,de,5,0
2017,1424-8581,global,52,1
2017,1660-2854,de,2,0
2017,1660-2854,global,30,0
2017,1660-5527,de,6,0
2017,1660-5527,global,43,3
2017,1661-3791,de,22,0
2017,1661-3791,global,94,0
2017,1661-5425,de,2,0
2017,1661-5425,global,48,2
2017,1661-6499,de,0,0
2017,1661-6499,global,8,0
2017,1661-7800,de,6,0
2017,1661-7800,global,112,10
2017,1661-8769,de,4,0
2017,1661-8769,global,47,1
2017,1663-2818,de,7,0
2017,1663-2818,global,115,7
2017,2296-0368,de,7,0
2017,2296-0368,global,76,0
2017,2296-4657,de,4,0
2017,2296-4657,global,84,4
2017,2296-5270,de,35,0
2017,2296-5270,global,174,0
2017,2296-5416,de,3,0
2017,2296-5416,global,42,0
2017,2296-5424,de,5,0
2017,2296-5424,global,75,0
2017,2296-9160,de,1,0
2017,2296-9160,global,99,0
2017,2297-0118,de,0,0
2017,2297-0118,global,62,0
2017,2297-4725,de,38,0
2017,2297-4725,global,90,1
2017,2504-2092,de,20,3
2017,2504-2092,global,96,15
2017,2624-8468,de,0,0
2017,2624-8468,global,0,0
2017,2624-9065,de,0,0
2017,2624-9065,global,0,0
2017,2673-298X,de,0,0
2017,2673-298X,global,22,0
2018,0001-5547,de,1,0
2018,0001-5547,global,71,3
2018,0001-5652,de,0,0
2018,0001-5652,global,25,0
2018,0001-5792,de,2,0
2018,0001-5792,global,107,0
2018,0006-8977,de,1,0
2018,0006-8977,global,37,4
2018,0008-6312,de,0,0
2018,0008-6312,global,108,4
2018,0008-6568,de,3,1
2018,0008-6568,global,88,8
2018,0009-3157,de,0,0
2018,0009-3157,global,48,1
2018,0012-2823,de,17,0
2018,0012-2823,global,154,1
2018,0014-3022,de,6,0
2018,0014-3022,global,109,0
2018,0014-312X,de,11,0
2018,0014-312X,global,32,0
2018,0015-5713,de,0,0
2018,0015-5713,global,78,0
2018,0018-716X,de,0,0
2018,0018-716X,global,34,1
2018,0025-7931,de,28,1
2018,0025-7931,global,157,19
2018,0028-3835,de,4,0
2018,0028-3835,global,72,5
2018,0030-2414,de,5,0
2018,0030-2414,global,104,3
2018,0030-3755,de,10,1
2018,0030-3755,global,81,6
2018,0031-7012,de,4,0
2018,0031-7012,global,81,2
2018,0031-8388,de,2,0
2018,0031-8388,global,46,4
2018,0033-3190,de,16,0
2018,0033-3190,global,86,7
2018,0042-1138,de,36,3
2018,0042-1138,global,152,5
2018,0250-6807,de,0,0
2018,0250-6807,global,102,4
2018,0250-8095,de,1,0
2018,0250-8095,global,124,11
2018,0251-5350,de,2,0
2018,0251-5350,global,63,3
2018,0253-4886,de,3,0
2018,0253-4886,global,97,8
2018,0253-5068,de,4,1
2018,0253-5068,global,133,13
2018,0254-4962,de,8,0
2018,0254-4962,global,52,4
2018,0257-2753,de,8,0
2018,0257-2753,global,71,3
2018,0301-1569,de,2,0
2018,0301-1569,global,49,2
2018,0302-282X,de,3,0
2018,0302-282X,global,24,0
2018,0304-324X,de,3,0
2018,0304-324X,global,65,5
2018,0378-5866,de,0,0
2018,0378-5866,global,56,2
2018,0378-7346,de,1,0
2018,0378-7346,global,77,0
2018,1011-6125,de,5,0
2018,1011-6125,global,79,3
2018,1015-2008,de,1,0
2018,1015-2008,global,44,3
2018,1015-3837,de,3,0
2018,1015-3837,global,95,11
2018,1015-9770,de,9,0
2018,1015-9770,global,80,4
