cr_year,country_name,cc_total,articles,prop
2019,Zambia,7,22,0.3181818181818182
2019,Zimbabwe,5,34,0.14705882352941177
2020,Andorra,0,1,0
2020,United Arab Emirates,14,274,0.051094890510948905
2020,Afghanistan,0,9,0
2020,Antigua & Barbuda,0,6,0
2020,Albania,0,10,0
2020,Armenia,1,42,0.023809523809523808
2020,Angola,0,1,0
2020,Argentina,9,982,0.009164969450101833
2020,Austria,1380,2257,0.6114311032343819
2020,Australia,318,4426,0.07184816990510619
2020,Aruba,0,1,0
2020,Azerbaijan,2,50,0.04
2020,Bosnia & Herzegovina,0,41,0
2020,Barbados,0,5,0
2020,Bangladesh,22,533,0.04127579737335835
2020,Belgium,204,1447,0.1409813407049067
2020,Burkina Faso,1,12,0.08333333333333333
2020,Bulgaria,5,185,0.02702702702702703
2020,Bahrain,3,38,0.07894736842105263
2020,Burundi,0,3,0
2020,Benin,2,39,0.05128205128205128
2020,Bermuda,0,1,0
2020,Brunei,1,27,0.037037037037037035
2020,Bolivia,0,6,0
2020,Brazil,129,7190,0.017941585535465925
2020,Bahamas,0,3,0
2020,Bhutan,0,1,0
2020,Botswana,0,35,0
2020,Belarus,3,59,0.05084745762711865
2020,Belize,1,3,0.3333333333333333
2020,Canada,424,5606,0.07563325008919015
2020,Congo - Kinshasa,0,9,0
2020,Congo - Brazzaville,2,2,1
2020,Switzerland,808,2042,0.395690499510284
2020,Côte d’Ivoire,0,23,0
2020,Chile,31,574,0.05400696864111498
2020,Cameroon,6,202,0.0297029702970297
2020,China,1697,46679,0.03635467769232417
2020,Colombia,23,510,0.045098039215686274
2020,Costa Rica,3,39,0.07692307692307693
2020,Cuba,2,59,0.03389830508474576
2020,Cape Verde,0,2,0
2020,Curaçao,0,2,0
2020,Cyprus,11,169,0.0650887573964497
2020,Czechia,84,899,0.09343715239154617
2020,Germany,8819,15381,0.573369741889344
2020,Djibouti,0,1,0
2020,Denmark,156,1053,0.14814814814814814
2020,Dominica,0,1,0
2020,Dominican Republic,0,3,0
2020,Algeria,8,879,0.009101251422070534
2020,Ecuador,2,110,0.01818181818181818
2020,Estonia,21,138,0.15217391304347827
2020,Egypt,68,2580,0.02635658914728682
2020,Eritrea,0,1,0
2020,Spain,295,4243,0.0695262785764789
2020,Ethiopia,45,322,0.13975155279503104
2020,Finland,795,960,0.828125
2020,Fiji,0,16,0
2020,Faroe Islands,1,1,1
2020,France,357,5073,0.0703725606150207
2020,Gabon,0,2,0
2020,United Kingdom,4621,8390,0.5507747318235995
2020,Grenada,0,8,0
2020,Georgia,3,66,0.045454545454545456
2020,French Guiana,2,4,0.5
2020,Guernsey,0,1,0
2020,Ghana,16,207,0.07729468599033816
2020,Greenland,2,5,0.4
2020,Gambia,0,2,0
2020,Guadeloupe,1,6,0.16666666666666666
2020,Greece,51,1328,0.038403614457831324
2020,Guatemala,0,8,0
2020,Guyana,0,1,0
2020,Honduras,0,3,0
2020,Croatia,14,328,0.042682926829268296
2020,Hungary,558,688,0.811046511627907
2020,Indonesia,35,417,0.08393285371702638
2020,Ireland,83,779,0.10654685494223363
2020,Israel,67,1339,0.05003734129947722
2020,India,192,19990,0.0096048024012006
2020,Iraq,24,471,0.050955414012738856
2020,Iran,105,8433,0.012451085023123443
2020,Iceland,10,51,0.19607843137254902
2020,Italy,2100,9081,0.23125206475057813
2020,Jamaica,1,10,0.1
2020,Jordan,8,297,0.026936026936026935
2020,Japan,990,8663,0.11427911808842202
2020,Kenya,24,132,0.18181818181818182
2020,Kyrgyzstan,1,5,0.2
2020,Cambodia,0,12,0
2020,Comoros,0,1,0
2020,North Korea,0,1,0
2020,South Korea,193,4698,0.041081311196253724
2020,Kuwait,7,109,0.06422018348623854
2020,Cayman Islands,0,1,0
2020,Kazakhstan,3,115,0.02608695652173913
2020,Laos,1,5,0.2
2020,Lebanon,7,239,0.029288702928870293
2020,Liechtenstein,3,10,0.3
2020,Sri Lanka,3,118,0.025423728813559324
2020,Lesotho,0,7,0
2020,Lithuania,8,162,0.04938271604938271
2020,Luxembourg,28,89,0.3146067415730337
2020,Latvia,3,52,0.057692307692307696
2020,Libya,1,12,0.08333333333333333
2020,Morocco,6,672,0.008928571428571428
2020,Monaco,3,8,0.375
2020,Moldova,0,6,0
2020,Montenegro,1,15,0.06666666666666667
2020,Madagascar,1,7,0.14285714285714285
2020,North Macedonia,2,24,0.08333333333333333
2020,Mali,1,6,0.16666666666666666
2020,Myanmar (Burma),1,8,0.125
2020,Mongolia,4,20,0.2
2020,Martinique,0,4,0
2020,Mauritania,0,3,0
2020,Malta,2,31,0.06451612903225806
2020,Mauritius,0,25,0
2020,Maldives,1,4,0.25
2020,Malawi,3,12,0.25
2020,Mexico,39,1802,0.021642619311875694
2020,Malaysia,33,1328,0.024849397590361446
2020,Mozambique,3,9,0.3333333333333333
2020,Namibia,1,12,0.08333333333333333
2020,New Caledonia,0,8,0
2020,Niger,0,5,0
2020,Nigeria,39,994,0.039235412474849095
2020,Nicaragua,0,2,0
2020,Netherlands,2179,3036,0.7177206851119895
2020,Norway,678,883,0.7678369195922989
2020,Nepal,5,100,0.05
2020,New Zealand,73,814,0.08968058968058969
2020,Oman,6,123,0.04878048780487805
2020,Panama,4,19,0.21052631578947367
2020,Peru,12,103,0.11650485436893204
2020,French Polynesia,1,7,0.14285714285714285
2020,Papua New Guinea,0,5,0
2020,Philippines,8,158,0.05063291139240506
2020,Pakistan,37,2189,0.016902695294655094
2020,Poland,2028,2414,0.84009942004971
2020,Palestinian Territories,1,45,0.022222222222222223
2020,Portugal,81,1271,0.06372934697088907
2020,Paraguay,0,8,0
2020,Qatar,100,153,0.6535947712418301
2020,Réunion,0,3,0
2020,Romania,43,455,0.0945054945054945
2020,Serbia,11,465,0.023655913978494623
2020,Russia,81,2563,0.03160358954350371
2020,Rwanda,3,22,0.13636363636363635
2020,Saudi Arabia,58,1494,0.038821954484605084
2020,Sudan,3,48,0.0625
2020,Sweden,1410,1701,0.8289241622574955
2020,Singapore,71,789,0.08998732572877059
2020,Slovenia,31,256,0.12109375
2020,Slovakia,17,320,0.053125
2020,Senegal,3,33,0.09090909090909091
2020,Somalia,0,3,0
2020,Suriname,0,3,0
2020,South Sudan,0,2,0
2020,El Salvador,0,3,0
2020,Syria,2,39,0.05128205128205128
2020,Eswatini,0,3,0
2020,Chad,1,1,1
2020,Togo,0,7,0
2020,Thailand,30,1031,0.029097963142580018
2020,Tajikistan,0,3,0
2020,Timor-Leste,1,2,0.5
2020,Tunisia,16,885,0.01807909604519774
