cr_year,issn_l,collection,articles,oa_articles
2017,0163-5158,de,2,0
2017,0163-5158,global,40,3
2017,0163-8548,de,4,0
2017,0163-8548,global,33,4
2017,0164-0291,de,4,1
2017,0164-0291,global,65,9
2017,0164-0313,de,0,0
2017,0164-0313,global,30,1
2017,0165-0009,de,13,2
2017,0165-0009,global,247,64
2017,0165-005X,de,1,0
2017,0165-005X,global,48,2
2017,0165-0106,de,16,2
2017,0165-0106,global,102,27
2017,0165-0157,de,1,0
2017,0165-0157,global,23,4
2017,0165-0653,de,0,0
2017,0165-0653,global,34,1
2017,0165-070X,de,1,0
2017,0165-070X,global,27,12
2017,0165-5701,de,8,1
2017,0165-5701,global,383,17
2017,0165-5752,de,1,0
2017,0165-5752,global,94,4
2017,0165-7380,de,0,0
2017,0165-7380,global,33,2
2017,0166-2031,de,0,0
2017,0166-2031,global,20,3
2017,0166-8595,de,9,2
2017,0166-8595,global,143,28
2017,0167-4366,de,4,0
2017,0167-4366,global,127,7
2017,0167-4412,de,7,3
2017,0167-4412,global,114,19
2017,0167-4544,de,20,0
2017,0167-4544,global,357,52
2017,0167-5249,de,0,0
2017,0167-5249,global,40,11
2017,0167-5923,de,2,1
2017,0167-5923,global,32,3
2017,0167-594X,de,19,2
2017,0167-594X,global,375,38
2017,0167-6369,de,8,2
2017,0167-6369,global,662,41
2017,0167-6806,de,22,3
2017,0167-6806,global,533,100
2017,0167-6857,de,6,1
2017,0167-6857,global,211,18
2017,0167-6903,de,0,0
2017,0167-6903,global,117,8
2017,0167-6997,de,3,1
2017,0167-6997,global,136,29
2017,0167-7411,de,8,1
2017,0167-7411,global,86,14
2017,0167-7659,de,5,0
2017,0167-7659,global,63,14
2017,0167-7764,de,1,1
2017,0167-7764,global,16,2
2017,0167-8019,de,1,0
2017,0167-8019,global,60,4
2017,0167-806X,de,3,1
2017,0167-806X,global,35,5
2017,0167-8094,de,4,0
2017,0167-8094,global,26,5
2017,0167-9295,de,0,0
2017,0167-9295,global,10,0
2017,0167-9848,de,1,0
2017,0167-9848,global,15,1
2017,0167-9899,de,10,1
2017,0167-9899,global,125,25
2017,0168-2563,de,9,1
2017,0168-2563,global,124,25
2017,0168-6577,de,9,1
2017,0168-6577,global,54,17
2017,0168-7034,de,0,0
2017,0168-7034,global,25,4
2017,0168-7433,de,7,1
2017,0168-7433,global,44,8
2017,0168-8162,de,2,0
2017,0168-8162,global,101,26
2017,0169-3298,de,5,1
2017,0169-3298,global,51,18
2017,0169-3816,de,0,0
2017,0169-3816,global,30,3
2017,0169-3867,de,2,0
2017,0169-3867,global,51,8
2017,0169-3913,de,5,1
2017,0169-3913,global,172,28
2017,0169-4286,de,0,0
2017,0169-4286,global,61,2
2017,0169-6149,de,0,0
2017,0169-6149,global,23,2
2017,0170-0839,de,0,0
2017,0170-0839,global,361,12
2017,0170-6012,de,42,0
2017,0170-6012,global,68,0
2017,0171-5216,de,60,4
2017,0171-5216,global,235,29
