cr_year,esac_publisher,collection,articles,oa_articles,oa_prop
2017,ACM (hebis),global,2761,0,0
2017,AIP (TIB),global,16809,30,0.001784758165268606
2017,BMJ (BSB),global,6238,8,0.0012824623276691247
2017,CUP (BSB),global,24976,605,0.024223254324151185
2017,De Gruyter (SUB Göttingen),global,2424,21,0.008663366336633664
2017,De Gruyter (ZBW),global,1606,37,0.02303860523038605
2017,ECS (TIB),global,1817,0,0
2017,Hogrefe (SUB Göttingen),global,930,12,0.012903225806451613
2017,IOP (TIB),global,16306,953,0.05844474426591439
2017,Karger (BSB),global,4611,180,0.03903708523096942
2017,Nature (MPDL),global,9596,62,0.006461025427261359
2017,Portland Press (TIB),global,734,154,0.2098092643051771
2017,RSC (TIB),global,31052,646,0.02080381295890764
2017,Sage (BSB),global,58800,110,0.0018707482993197278
2017,SPIE (TIB),global,1651,0,0
2017,Springer Hybrid (DEAL),global,203259,17827,0.08770583344402953
2017,TaylorFrancis (ZBW),global,12644,571,0.04515975956975641
2017,Thieme 1 (ZB MED),global,134,0,0
2017,Thieme 2 (ZB MED),global,542,16,0.02952029520295203
2017,Wiley Hybrid (DEAL),global,195163,7895,0.04045336462341735
2018,ACM (hebis),global,2994,0,0
2018,AIP (TIB),global,15802,8,5.062650297430705e-4
2018,BMJ (BSB),global,5801,21,0.0036200655059472507
2018,CUP (BSB),global,25911,855,0.03299756860020841
2018,De Gruyter (SUB Göttingen),global,2269,50,0.022036139268400177
2018,De Gruyter (ZBW),global,1611,47,0.029174425822470516
2018,ECS (TIB),global,1841,651,0.35361216730038025
2018,Hogrefe (SUB Göttingen),global,942,21,0.022292993630573247
2018,IOP (TIB),global,16263,1038,0.06382586238701346
2018,Karger (BSB),global,4827,221,0.04578413093018438
2018,Nature (MPDL),global,10754,94,0.008740933606100057
2018,Portland Press (TIB),global,724,153,0.21132596685082872
2018,RSC (TIB),global,32202,2041,0.06338115644990994
2018,Sage (BSB),global,58691,265,0.004515172684057181
2018,SPIE (TIB),global,1756,0,0
2018,Springer Hybrid (DEAL),global,211882,19548,0.09225889882104191
2018,TaylorFrancis (ZBW),global,12365,407,0.03291548726243429
2018,Thieme 1 (ZB MED),global,118,1,0.00847457627118644
2018,Thieme 2 (ZB MED),global,483,20,0.041407867494824016
2018,Wiley Hybrid (DEAL),global,204670,10981,0.05365222064787219
2019,ACM (hebis),global,3121,0,0
2019,AIP (TIB),global,14808,1,6.75310642895732e-5
2019,BMJ (BSB),global,6492,303,0.0466728280961183
2019,CUP (BSB),global,25935,1362,0.052515905147484096
2019,De Gruyter (SUB Göttingen),global,2316,105,0.04533678756476684
2019,De Gruyter (ZBW),global,1484,101,0.06805929919137467
2019,ECS (TIB),global,1999,815,0.407703851925963
2019,Hogrefe (SUB Göttingen),global,998,44,0.04408817635270541
2019,IOP (TIB),global,15576,1191,0.07646379044684129
2019,Karger (BSB),global,4775,237,0.04963350785340314
2019,Nature (MPDL),global,11070,83,0.007497741644083108
2019,Portland Press (TIB),global,719,158,0.21974965229485396
2019,RSC (TIB),global,33635,2502,0.07438679946484317
2019,Sage (BSB),global,58300,855,0.014665523156089193
2019,SPIE (TIB),global,1467,4,0.0027266530334014998
2019,Springer Hybrid (DEAL),global,221575,21475,0.09691977885591786
2019,TaylorFrancis (ZBW),global,13572,1006,0.07412319481284999
2019,Thieme 1 (ZB MED),global,93,2,0.021505376344086023
2019,Thieme 2 (ZB MED),global,421,31,0.07363420427553444
2019,Wiley Hybrid (DEAL),global,202948,16414,0.0808778603386089
2020,ACM (hebis),global,3158,0,0
2020,AIP (TIB),global,14356,1,6.965728615213152e-5
2020,BMJ (BSB),global,7294,1315,0.18028516588977242
2020,CUP (BSB),global,27754,3612,0.13014340275275635
2020,De Gruyter (SUB Göttingen),global,2451,268,0.10934312525499797
2020,De Gruyter (ZBW),global,1658,150,0.09047044632086852
2020,ECS (TIB),global,2048,869,0.42431640625
2020,Hogrefe (SUB Göttingen),global,1030,59,0.05728155339805825
2020,IOP (TIB),global,17651,1910,0.10820916661945498
2020,Karger (BSB),global,4734,458,0.09674693705111956
2020,Nature (MPDL),global,10508,155,0.014750666159116863
2020,Portland Press (TIB),global,862,516,0.5986078886310905
2020,RSC (TIB),global,35031,3263,0.09314607062316234
2020,Sage (BSB),global,65617,6401,0.0975509395431062
2020,SPIE (TIB),global,1277,9,0.007047768206734534
2020,Springer Hybrid (DEAL),global,243480,33843,0.13899704287826514
2020,TaylorFrancis (ZBW),global,13639,1159,0.08497690446513674
2020,Thieme 1 (ZB MED),global,128,10,0.078125
2020,Thieme 2 (ZB MED),global,532,31,0.05827067669172932
2020,Wiley Hybrid (DEAL),global,223329,30533,0.13671757810226168
2021,ACM (hebis),global,4363,0,0
2021,AIP (TIB),global,15301,0,0
