cr_year,esac_publisher,collection,articles,oa_articles,oa_prop,all_journals,oa_journals,journal_prop
2023,Inter-Research Science Publisher,Global,316,111,0.3512658227848101,4,4,1
2023,John Benjamins Publishing,Global,1538,166,0.10793237971391417,86,62,0.7209302325581395
2023,Karger,Global,4330,1095,0.2528868360277136,70,69,0.9857142857142858
2023,"Mary Ann Liebert, Inc.",Global,5637,0,0,63,0,0
2023,Microbiology Society,Global,939,394,0.41959531416400425,4,4,1
2023,National Academy of Sciences,Global,3629,3575,0.9851198677321577,1,1,1
2023,Optica,Global,3763,44,0.011692798299229338,6,5,0.8333333333333334
2023,Oxford University Press,Global,48009,11724,0.24420421171030432,404,382,0.9455445544554455
2023,Portland Press,Global,522,355,0.6800766283524904,5,5,1
2023,Radiological Society of North America,Global,897,0,0,3,0,0
2023,Rockefeller University Press,Global,466,166,0.3562231759656652,2,2,1
2023,Royal College of General Practitioners,Global,458,127,0.27729257641921395,1,1,1
2023,Royal Irish Academy,Global,120,0,0,6,0,0
2023,Royal Society of Chemistry,Global,30740,5068,0.16486662329212753,43,43,1
2023,SPIE,Global,1288,2,0.0015527950310559005,11,1,0.09090909090909091
2023,Sage,Global,63937,13796,0.2157749034205546,1045,930,0.8899521531100478
2023,Society for Neuroscience,Global,745,0,0,1,0,0
2023,Springer Nature,Global,339073,59677,0.17600044828104863,2427,2112,0.8702101359703337
2023,Taylor and Francis,Global,119589,20654,0.17270819222503742,2246,1995,0.8882457702582368
2023,The Electrochemical Society,Global,23250,4694,0.20189247311827957,56,54,0.9642857142857143
2023,The Geological Society of London,Global,618,186,0.30097087378640774,9,9,1
2023,The Royal Society,Global,2022,198,0.09792284866468842,8,8,1
2023,Thieme,Global,10690,422,0.039476145930776425,81,50,0.6172839506172839
2023,Trans Tech Publications,Global,2200,138,0.06272727272727273,13,4,0.3076923076923077
2023,Walter de Gruyter,Global,17977,2303,0.12810813817655894,346,250,0.7225433526011561
2023,White Horse Press,Global,166,0,0,3,0,0
2023,Wiley,Global,206194,66943,0.32466027139489995,1386,1365,0.9848484848484849
2023,Wolters Kluwer Health,Global,56473,4315,0.07640819506666903,279,220,0.7885304659498208
2023,World Scientific,Global,9302,0,0,117,0,0
2024,AIP Publishing,Global,8670,0,0,26,0,0
2024,Akadémiai Kiadó,Global,551,265,0.4809437386569873,26,26,1
2024,American Chemical Society,Global,36744,6217,0.16919769214021338,71,70,0.9859154929577465
2024,American Meteorological Society,Global,987,48,0.0486322188449848,11,11,1
2024,American Physical Society,Global,9881,2252,0.2279121546402186,10,9,0.9
2024,American Physiological Society,Global,1293,0,0,12,0,0
2024,American Psychological Association,Global,5014,286,0.057040287195851615,100,76,0.76
2024,Association for Computing Machinery,Global,4364,79,0.018102658111824016,89,5,0.056179775280898875
2024,BMJ Publishing,Global,5729,767,0.13388025833478792,40,37,0.925
2024,Bentham Science Publishers,Global,7707,445,0.057739717140262097,123,53,0.43089430894308944
2024,Bioscientifica,Global,231,67,0.29004329004329005,5,5,1
2024,Brill,Global,2300,352,0.15304347826086956,226,140,0.6194690265486725
2024,Bristol University Press,Global,486,109,0.2242798353909465,18,18,1
2024,CSIRO,Global,543,0,0,19,0,0
2024,Cambridge University Press,Global,10008,3943,0.39398481215027975,336,318,0.9464285714285714
2024,Canadian Science Publishing,Global,1302,252,0.1935483870967742,19,19,1
2024,Cold Spring Harbor Laboratory Press,Global,131,0,0,2,0,0
2024,Company of Biologists,Global,709,207,0.2919605077574048,3,3,1
2024,EDP Sciences,Global,3188,1890,0.5928481806775407,21,18,0.8571428571428571
2024,Edward Elgar Publishing,Global,72,2,0.027777777777777776,8,2,0.25
2024,Elsevier,Global,445757,73047,0.16387179561958645,1946,1837,0.9439876670092497
2024,Emerald,Global,10220,0,0,355,0,0
2024,European Respiratory Society,Global,183,42,0.22950819672131148,1,1,1
2024,Future Science Group,Global,769,180,0.2340702210663199,18,15,0.8333333333333334
2024,Hogrefe,Global,550,178,0.3236363636363636,27,25,0.9259259259259259
2024,IEEE,Global,63572,3388,0.053293902976153024,207,167,0.8067632850241546
2024,IOP Publishing,Global,14317,3328,0.23245093245791715,70,57,0.8142857142857143
2024,IOS Press,Global,4152,565,0.13607899807321772,64,34,0.53125
2024,Inter-Research Science Publisher,Global,272,97,0.35661764705882354,4,3,0.75
2024,John Benjamins Publishing,Global,615,93,0.15121951219512195,70,39,0.5571428571428572
2024,Karger,Global,1858,489,0.26318622174381057,69,64,0.927536231884058
2024,"Mary Ann Liebert, Inc.",Global,3769,0,0,63,0,0
2024,Microbiology Society,Global,394,175,0.44416243654822335,4,4,1
2024,National Academy of Sciences,Global,1880,1853,0.9856382978723405,1,1,1
2024,Optica,Global,2153,45,0.02090106827682304,6,5,0.8333333333333334
2024,Oxford University Press,Global,24318,5301,0.21798667653589934,398,342,0.8592964824120602
2024,Portland Press,Global,245,179,0.7306122448979592,5,5,1
2024,Radiological Society of North America,Global,417,0,0,3,0,0
2024,Rockefeller University Press,Global,261,95,0.36398467432950193,2,2,1
2024,Royal College of General Practitioners,Global,217,21,0.0967741935483871,1,1,1
2024,Royal Irish Academy,Global,25,0,0,5,0,0
2024,Royal Society of Chemistry,Global,19660,4124,0.20976602238046796,43,43,1
2024,SPIE,Global,734,0,0,11,0,0
2024,Sage,Global,30814,6937,0.2251249432076329,1017,867,0.8525073746312685
2024,Society for Neuroscience,Global,370,0,0,1,0,0
2024,Springer Nature,Global,178189,40095,0.22501388974628064,2378,2040,0.8578637510513036
2024,Taylor and Francis,Global,60901,12555,0.2061542503407169,2187,1810,0.8276177411979881
2024,The Electrochemical Society,Global,12336,3213,0.2604571984435798,55,54,0.9818181818181818
2024,The Geological Society of London,Global,362,84,0.23204419889502761,9,8,0.8888888888888888
2024,The Royal Society,Global,906,555,0.6125827814569537,8,8,1
2024,Thieme,Global,5425,226,0.04165898617511521,80,47,0.5875
2024,Trans Tech Publications,Global,625,0,0,13,0,0
2024,Walter de Gruyter,Global,8429,1177,0.13963696761181635,277,171,0.6173285198555957
2024,White Horse Press,Global,106,5,0.04716981132075472,3,1,0.3333333333333333
2024,Wiley,Global,109887,36369,0.3309672663736384,1370,1333,0.972992700729927
2024,Wolters Kluwer Health,Global,34914,2844,0.08145729506788107,276,214,0.7753623188405797
2024,World Scientific,Global,5194,0,0,114,0,0
2017,AIP Publishing,Germany,1133,1,8.8261253309797e-4,23,1,0.043478260869565216
2017,Akadémiai Kiadó,Germany,14,0,0,6,0,0
2017,American Chemical Society,Germany,2486,2,8.045052292839903e-4,55,2,0.03636363636363636
2017,American Meteorological Society,Germany,78,1,0.01282051282051282,10,1,0.1
2017,American Physical Society,Germany,1937,46,0.023748064016520392,10,9,0.9
2017,American Physiological Society,Germany,95,0,0,11,0,0
2017,American Psychological Association,Germany,228,3,0.013157894736842105,49,3,0.061224489795918366
2017,Association for Computing Machinery,Germany,229,1,0.004366812227074236,61,1,0.01639344262295082
2017,BMJ Publishing,Germany,205,0,0,27,0,0
2017,Bentham Science Publishers,Germany,97,1,0.010309278350515464,33,1,0.030303030303030304
2017,Bioscientifica,Germany,32,6,0.1875,5,2,0.4
2017,Brill,Germany,309,5,0.016181229773462782,131,4,0.030534351145038167
2017,Bristol University Press,Germany,8,0,0,7,0,0
2017,CSIRO,Germany,38,0,0,11,0,0
2017,Cambridge University Press,Germany,734,24,0.0326975476839237,197,20,0.10152284263959391
2017,Canadian Science Publishing,Germany,26,0,0,10,0,0
2017,Cold Spring Harbor Laboratory Press,Germany,36,0,0,2,0,0
2017,Company of Biologists,Germany,108,5,0.046296296296296294,3,2,0.6666666666666666
2017,EDP Sciences,Germany,487,20,0.04106776180698152,15,6,0.4
2017,Elsevier,Germany,16450,893,0.054285714285714284,1497,442,0.2952571810287241
2017,Emerald,Germany,273,0,0,130,0,0
2017,European Respiratory Society,Germany,44,0,0,1,0,0
2017,Future Science Group,Germany,64,6,0.09375,17,4,0.23529411764705882
2017,Hogrefe,Germany,287,7,0.024390243902439025,25,4,0.16
2017,IEEE,Germany,1044,13,0.012452107279693486,146,11,0.07534246575342465
2017,IOP Publishing,Germany,1457,113,0.07755662319835278,59,33,0.559322033898305
2017,IOS Press,Germany,206,16,0.07766990291262135,30,5,0.16666666666666666
2017,IWA Publishing,Germany,2,0,0,1,0,0
2017,Inter-Research Science Publisher,Germany,16,0,0,3,0,0
2017,John Benjamins Publishing,Germany,86,0,0,37,0,0
2017,Karger,Germany,455,14,0.03076923076923077,62,8,0.12903225806451613
2017,"Mary Ann Liebert, Inc.",Germany,155,0,0,42,0,0
2017,Microbiology Society,Germany,80,4,0.05,4,3,0.75
2017,National Academy of Sciences,Germany,192,13,0.06770833333333333,1,1,1
2017,Optica,Germany,129,0,0,4,0,0
2017,Oxford University Press,Germany,2753,105,0.03814021067925899,273,44,0.16117216117216118
2017,Portland Press,Germany,31,3,0.0967741935483871,4,2,0.5
2017,Radiological Society of North America,Germany,30,0,0,1,0,0
2017,Rockefeller University Press,Germany,52,4,0.07692307692307693,2,2,1
2017,Royal College of General Practitioners,Germany,2,0,0,1,0,0
2017,Royal Society of Chemistry,Germany,1466,124,0.08458390177353342,41,27,0.6585365853658537
2017,SPIE,Germany,42,0,0,7,0,0
2017,Sage,Germany,1461,5,0.0034223134839151265,464,5,0.010775862068965518
2017,Society for Neuroscience,Germany,65,0,0,1,0,0
2017,Springer Nature,Germany,15615,1010,0.06468139609349983,1509,470,0.31146454605699136
2017,Taylor and Francis,Germany,2962,182,0.06144496961512492,1017,127,0.1248770894788594
2017,The Electrochemical Society,Germany,1426,106,0.07433380084151472,51,30,0.5882352941176471
2017,The Geological Society of London,Germany,9,1,0.1111111111111111,3,1,0.3333333333333333
2017,The Royal Society,Germany,142,0,0,7,0,0
2017,Thieme,Germany,2213,43,0.019430637144148215,64,9,0.140625
2017,Trans Tech Publications,Germany,221,31,0.14027149321266968,6,4,0.6666666666666666
2017,Walter de Gruyter,Germany,2789,95,0.034062387952671205,206,15,0.07281553398058252
2017,White Horse Press,Germany,2,0,0,2,0,0
2017,Wiley,Germany,10418,501,0.048089844499904014,964,213,0.22095435684647302
2017,Wolters Kluwer Health,Germany,1629,35,0.021485573971761818,177,24,0.13559322033898305
2017,World Scientific,Germany,206,0,0,62,0,0
2018,AIP Publishing,Germany,978,0,0,23,0,0
2018,Akadémiai Kiadó,Germany,13,0,0,9,0,0
2018,American Chemical Society,Germany,2647,6,0.0022667170381564035,57,3,0.05263157894736842
2018,American Meteorological Society,Germany,81,0,0,10,0,0
2018,American Physical Society,Germany,2005,253,0.1261845386533666,10,8,0.8
2018,American Physiological Society,Germany,91,0,0,11,0,0
2018,American Psychological Association,Germany,225,5,0.022222222222222223,52,5,0.09615384615384616
2018,Association for Computing Machinery,Germany,239,0,0,62,0,0
2018,BMJ Publishing,Germany,194,1,0.005154639175257732,29,1,0.034482758620689655
2018,Bentham Science Publishers,Germany,92,2,0.021739130434782608,38,2,0.05263157894736842
2018,Bioscientifica,Germany,40,6,0.15,5,4,0.8
2018,Brill,Germany,317,11,0.03470031545741325,117,9,0.07692307692307693
2018,Bristol University Press,Germany,7,0,0,5,0,0
2018,CSIRO,Germany,28,0,0,9,0,0
2018,Cambridge University Press,Germany,768,41,0.053385416666666664,212,29,0.13679245283018868
2018,Canadian Science Publishing,Germany,19,0,0,11,0,0
2018,Cold Spring Harbor Laboratory Press,Germany,17,0,0,2,0,0
2018,Company of Biologists,Germany,105,10,0.09523809523809523,3,3,1
2018,EDP Sciences,Germany,523,33,0.06309751434034416,18,6,0.3333333333333333
2018,Edward Elgar Publishing,Germany,2,0,0,2,0,0
2018,Elsevier,Germany,16450,1078,0.06553191489361702,1531,503,0.3285434356629654
2018,Emerald,Germany,285,1,0.0035087719298245615,139,1,0.007194244604316547
2018,European Respiratory Society,Germany,32,0,0,1,0,0
2018,Future Science Group,Germany,67,8,0.11940298507462686,17,4,0.23529411764705882
2018,Hogrefe,Germany,320,8,0.025,25,8,0.32
2018,IEEE,Germany,1151,19,0.016507384882710686,162,19,0.11728395061728394
2018,IOP Publishing,Germany,1319,248,0.18802122820318423,61,44,0.7213114754098361
2018,IOS Press,Germany,156,14,0.08974358974358974,31,6,0.1935483870967742
2018,IWA Publishing,Germany,1,0,0,1,0,0
2018,Inter-Research Science Publisher,Germany,14,0,0,2,0,0
2018,John Benjamins Publishing,Germany,85,1,0.011764705882352941,38,1,0.02631578947368421
2018,Karger,Germany,460,14,0.030434782608695653,60,10,0.16666666666666666
2018,"Mary Ann Liebert, Inc.",Germany,151,0,0,41,0,0
2018,Microbiology Society,Germany,51,4,0.0784313725490196,4,3,0.75
2018,National Academy of Sciences,Germany,226,100,0.4424778761061947,1,1,1
2018,Optica,Germany,152,0,0,4,0,0
2018,Oxford University Press,Germany,2869,207,0.0721505751132799,278,84,0.302158273381295
2018,Portland Press,Germany,35,8,0.22857142857142856,5,4,0.8
2018,Radiological Society of North America,Germany,36,0,0,1,0,0
2018,Rockefeller University Press,Germany,44,12,0.2727272727272727,2,2,1
2018,Royal College of General Practitioners,Germany,1,0,0,1,0,0
2018,Royal Society of Chemistry,Germany,1366,263,0.1925329428989751,42,33,0.7857142857142857
2018,SPIE,Germany,44,0,0,8,0,0
2018,Sage,Germany,1456,14,0.009615384615384616,449,14,0.031180400890868598
2018,Society for Neuroscience,Germany,51,0,0,1,0,0
2018,Springer Nature,Germany,15631,1121,0.07171646087902246,1508,512,0.3395225464190981
2018,Taylor and Francis,Germany,2813,178,0.0632776395307501,995,135,0.135678391959799
2018,The Electrochemical Society,Germany,1272,244,0.1918238993710692,51,42,0.8235294117647058
2018,The Geological Society of London,Germany,24,2,0.08333333333333333,4,1,0.25
2018,The Royal Society,Germany,161,0,0,7,0,0
2018,Thieme,Germany,2689,63,0.02342878393454816,66,16,0.24242424242424243
2018,Trans Tech Publications,Germany,157,37,0.2356687898089172,5,2,0.4
2018,Walter de Gruyter,Germany,2964,74,0.02496626180836707,233,27,0.11587982832618025
2018,White Horse Press,Germany,5,0,0,3,0,0
2018,Wiley,Germany,10737,650,0.060538325416783084,992,272,0.27419354838709675
2018,Wolters Kluwer Health,Germany,1402,32,0.02282453637660485,173,24,0.13872832369942195
2018,World Scientific,Germany,183,0,0,57,0,0
2019,AIP Publishing,Germany,950,0,0,25,0,0
2019,Akadémiai Kiadó,Germany,13,0,0,8,0,0
2019,American Chemical Society,Germany,2773,10,0.003606202668589975,58,8,0.13793103448275862
2019,American Meteorological Society,Germany,99,2,0.020202020202020204,10,1,0.1
2019,American Physical Society,Germany,1848,242,0.13095238095238096,10,9,0.9
2019,American Physiological Society,Germany,85,0,0,11,0,0
2019,American Psychological Association,Germany,169,13,0.07692307692307693,45,6,0.13333333333333333
2019,Association for Computing Machinery,Germany,247,3,0.012145748987854251,62,3,0.04838709677419355
2019,BMJ Publishing,Germany,214,20,0.09345794392523364,30,11,0.36666666666666664
2019,Bentham Science Publishers,Germany,46,11,0.2391304347826087,24,7,0.2916666666666667
2019,Bioscientifica,Germany,34,1,0.029411764705882353,5,1,0.2
2019,Brill,Germany,410,20,0.04878048780487805,144,14,0.09722222222222222
2019,Bristol University Press,Germany,15,1,0.06666666666666667,8,1,0.125
2019,CSIRO,Germany,29,0,0,9,0,0
2019,Cambridge University Press,Germany,660,208,0.3151515151515151,196,103,0.5255102040816326
2019,Canadian Science Publishing,Germany,22,0,0,12,0,0
2019,Cold Spring Harbor Laboratory Press,Germany,15,0,0,2,0,0
2019,Company of Biologists,Germany,103,14,0.13592233009708737,3,2,0.6666666666666666
2019,EDP Sciences,Germany,547,144,0.263254113345521,13,7,0.5384615384615384
2019,Edward Elgar Publishing,Germany,2,0,0,2,0,0
2019,Elsevier,Germany,15870,1263,0.07958412098298677,1527,578,0.3785199738048461
2019,Emerald,Germany,370,0,0,155,0,0
2019,European Respiratory Society,Germany,32,4,0.125,1,1,1
2019,Future Science Group,Germany,67,17,0.2537313432835821,15,7,0.4666666666666667
2019,Hogrefe,Germany,348,26,0.07471264367816093,26,11,0.4230769230769231
2019,IEEE,Germany,1099,42,0.03821656050955414,153,31,0.20261437908496732
2019,IOP Publishing,Germany,1089,387,0.35537190082644626,63,50,0.7936507936507936
2019,IOS Press,Germany,204,16,0.0784313725490196,34,10,0.29411764705882354
2019,Inter-Research Science Publisher,Germany,12,0,0,4,0,0
2019,John Benjamins Publishing,Germany,96,4,0.041666666666666664,46,2,0.043478260869565216
2019,Karger,Germany,431,15,0.03480278422273782,57,11,0.19298245614035087
2019,"Mary Ann Liebert, Inc.",Germany,133,0,0,40,0,0
2019,Microbiology Society,Germany,64,2,0.03125,4,1,0.25
2019,National Academy of Sciences,Germany,206,94,0.4563106796116505,1,1,1
2019,Optica,Germany,156,0,0,4,0,0
2019,Oxford University Press,Germany,1860,327,0.17580645161290323,272,118,0.4338235294117647
2019,Portland Press,Germany,48,10,0.20833333333333334,5,4,0.8
2019,Radiological Society of North America,Germany,46,0,0,2,0,0
2019,Rockefeller University Press,Germany,40,9,0.225,2,2,1
2019,Royal College of General Practitioners,Germany,2,0,0,1,0,0
2019,Royal Society of Chemistry,Germany,1362,396,0.2907488986784141,41,36,0.8780487804878049
2019,SPIE,Germany,38,0,0,6,0,0
2019,Sage,Germany,1511,109,0.07213765718067505,477,83,0.1740041928721174
2019,Society for Neuroscience,Germany,50,0,0,1,0,0
2019,Springer Nature,Germany,15852,1323,0.08345950037850114,1542,569,0.36900129701686124
2019,Taylor and Francis,Germany,3056,344,0.112565445026178,1053,230,0.2184235517568851
2019,The Electrochemical Society,Germany,1050,373,0.35523809523809524,54,48,0.8888888888888888
2019,The Geological Society of London,Germany,15,0,0,4,0,0
2019,The Royal Society,Germany,125,0,0,8,0,0
2019,Thieme,Germany,1826,94,0.05147864184008762,68,14,0.20588235294117646
2019,Trans Tech Publications,Germany,136,18,0.1323529411764706,7,2,0.2857142857142857
2019,Walter de Gruyter,Germany,3151,173,0.054903205331640746,243,40,0.1646090534979424
2019,White Horse Press,Germany,8,0,0,3,0,0
2019,Wiley,Germany,10329,3648,0.3531803659599187,962,656,0.681912681912682
2019,Wolters Kluwer Health,Germany,1443,51,0.035343035343035345,170,34,0.2
2019,World Scientific,Germany,224,0,0,59,0,0
2020,AIP Publishing,Germany,898,0,0,26,0,0
2020,Akadémiai Kiadó,Germany,15,3,0.2,7,2,0.2857142857142857
2020,American Chemical Society,Germany,2668,30,0.011244377811094454,61,22,0.36065573770491804
2020,American Meteorological Society,Germany,81,1,0.012345679012345678,10,1,0.1
2020,American Physical Society,Germany,1821,509,0.27951674903898954,10,9,0.9
2020,American Physiological Society,Germany,78,0,0,12,0,0
2020,American Psychological Association,Germany,184,7,0.03804347826086957,47,4,0.0851063829787234
2020,Association for Computing Machinery,Germany,235,13,0.05531914893617021,67,5,0.07462686567164178
2020,BMJ Publishing,Germany,262,63,0.24045801526717558,33,19,0.5757575757575758
2020,Bentham Science Publishers,Germany,43,15,0.3488372093023256,24,9,0.375
2020,Bioscientifica,Germany,33,2,0.06060606060606061,5,2,0.4
2020,Brill,Germany,448,29,0.06473214285714286,156,27,0.17307692307692307
2020,Bristol University Press,Germany,14,1,0.07142857142857142,8,1,0.125
2020,CSIRO,Germany,13,0,0,8,0,0
2020,Cambridge University Press,Germany,758,293,0.3865435356200528,215,140,0.6511627906976745
2020,Canadian Science Publishing,Germany,17,0,0,8,0,0
2020,Cold Spring Harbor Laboratory Press,Germany,16,0,0,2,0,0
2020,Company of Biologists,Germany,96,5,0.052083333333333336,3,2,0.6666666666666666
2020,EDP Sciences,Germany,518,224,0.43243243243243246,14,10,0.7142857142857143
2020,Edward Elgar Publishing,Germany,5,2,0.4,4,2,0.5
2020,Elsevier,Germany,15017,1618,0.10774455616967436,1527,680,0.4453176162409954
2020,Emerald,Germany,299,0,0,137,0,0
2020,European Respiratory Society,Germany,41,14,0.34146341463414637,1,1,1
2020,Future Science Group,Germany,59,19,0.3220338983050847,16,8,0.5
2020,Hogrefe,Germany,362,34,0.09392265193370165,26,10,0.38461538461538464
2020,IEEE,Germany,1185,153,0.1291139240506329,160,67,0.41875
2020,IOP Publishing,Germany,1294,489,0.37789799072642966,62,47,0.7580645161290323
2020,IOS Press,Germany,166,33,0.19879518072289157,32,8,0.25
2020,Inter-Research Science Publisher,Germany,14,0,0,3,0,0
2020,John Benjamins Publishing,Germany,115,7,0.06086956521739131,47,5,0.10638297872340426
2020,Karger,Germany,523,94,0.17973231357552583,61,39,0.639344262295082
2020,"Mary Ann Liebert, Inc.",Germany,131,0,0,42,0,0
2020,Microbiology Society,Germany,48,9,0.1875,4,3,0.75
2020,National Academy of Sciences,Germany,237,119,0.5021097046413502,1,1,1
2020,Optica,Germany,124,0,0,5,0,0
2020,Oxford University Press,Germany,1965,468,0.2381679389312977,273,132,0.4835164835164835
2020,Portland Press,Germany,34,18,0.5294117647058824,4,4,1
2020,Radiological Society of North America,Germany,34,0,0,3,0,0
2020,Rockefeller University Press,Germany,36,7,0.19444444444444445,2,2,1
2020,Royal College of General Practitioners,Germany,1,1,1,1,1,1
2020,Royal Society of Chemistry,Germany,1293,451,0.34880123743232794,41,38,0.926829268292683
2020,SPIE,Germany,32,0,0,5,0,0
2020,Sage,Germany,1570,391,0.24904458598726115,468,204,0.4358974358974359
2020,Society for Neuroscience,Germany,62,0,0,1,0,0
2020,Springer Nature,Germany,17467,8651,0.49527680769450966,1535,1269,0.8267100977198697
2020,Taylor and Francis,Germany,2974,421,0.14156018829858777,1014,275,0.27120315581854043
2020,The Electrochemical Society,Germany,1241,464,0.37389202256244963,52,43,0.8269230769230769
2020,The Geological Society of London,Germany,14,2,0.14285714285714285,3,1,0.3333333333333333
2020,The Royal Society,Germany,183,53,0.2896174863387978,8,6,0.75
2020,Thieme,Germany,1973,100,0.05068423720223011,62,16,0.25806451612903225
2020,Trans Tech Publications,Germany,42,1,0.023809523809523808,4,1,0.25
2020,Walter de Gruyter,Germany,3130,230,0.07348242811501597,239,66,0.27615062761506276
2020,White Horse Press,Germany,5,0,0,3,0,0
2020,Wiley,Germany,11215,8350,0.7445385644226482,998,897,0.8987975951903807
2020,Wolters Kluwer Health,Germany,1448,54,0.03729281767955801,169,29,0.17159763313609466
2020,World Scientific,Germany,194,0,0,50,0,0
2021,AIP Publishing,Germany,859,0,0,25,0,0
2021,Akadémiai Kiadó,Germany,7,1,0.14285714285714285,6,1,0.16666666666666666
2021,American Chemical Society,Germany,2663,590,0.22155463762673677,63,58,0.9206349206349206
2021,American Meteorological Society,Germany,69,8,0.11594202898550725,10,4,0.4
2021,American Physical Society,Germany,1765,495,0.2804532577903683,10,9,0.9
2021,American Physiological Society,Germany,97,0,0,12,0,0
2021,American Psychological Association,Germany,169,38,0.22485207100591717,43,9,0.20930232558139536
2021,Association for Computing Machinery,Germany,288,20,0.06944444444444445,68,5,0.07352941176470588
2021,BMJ Publishing,Germany,214,92,0.42990654205607476,31,24,0.7741935483870968
2021,Bentham Science Publishers,Germany,46,13,0.2826086956521739,30,10,0.3333333333333333
2021,Bioscientifica,Germany,33,4,0.12121212121212122,5,3,0.6
2021,Brill,Germany,457,47,0.10284463894967177,145,35,0.2413793103448276
2021,Bristol University Press,Germany,19,4,0.21052631578947367,8,2,0.25
2021,CSIRO,Germany,14,0,0,7,0,0
2021,Cambridge University Press,Germany,792,423,0.5340909090909091,214,149,0.6962616822429907
2021,Canadian Science Publishing,Germany,17,0,0,10,0,0
2021,Cold Spring Harbor Laboratory Press,Germany,16,0,0,2,0,0
2021,Company of Biologists,Germany,100,33,0.33,3,3,1
2021,EDP Sciences,Germany,532,279,0.5244360902255639,14,13,0.9285714285714286
2021,Edward Elgar Publishing,Germany,3,0,0,2,0,0
2021,Elsevier,Germany,15241,2484,0.16298143166458895,1510,852,0.5642384105960265
2021,Emerald,Germany,272,0,0,140,0,0
2021,European Respiratory Society,Germany,32,17,0.53125,1,1,1
2021,Future Science Group,Germany,49,15,0.30612244897959184,13,7,0.5384615384615384
2021,Hogrefe,Germany,368,148,0.40217391304347827,26,22,0.8461538461538461
2021,IEEE,Germany,1354,208,0.1536189069423929,166,76,0.4578313253012048
2021,IOP Publishing,Germany,1011,549,0.543026706231454,58,46,0.7931034482758621
2021,IOS Press,Germany,179,32,0.1787709497206704,28,9,0.32142857142857145
2021,IWA Publishing,Germany,1,1,1,1,1,1
2021,Inter-Research Science Publisher,Germany,10,3,0.3,3,2,0.6666666666666666
2021,John Benjamins Publishing,Germany,114,6,0.05263157894736842,47,5,0.10638297872340426
2021,Karger,Germany,484,135,0.27892561983471076,57,40,0.7017543859649122
2021,"Mary Ann Liebert, Inc.",Germany,129,0,0,38,0,0
2021,Microbiology Society,Germany,46,13,0.2826086956521739,4,3,0.75
2021,National Academy of Sciences,Germany,247,138,0.5587044534412956,1,1,1
2021,Optica,Germany,173,0,0,5,0,0
2021,Oxford University Press,Germany,1987,578,0.29089079013588326,292,148,0.5068493150684932
2021,Portland Press,Germany,48,31,0.6458333333333334,4,4,1
2021,Radiological Society of North America,Germany,28,0,0,3,0,0
2021,Rockefeller University Press,Germany,35,8,0.22857142857142856,2,2,1
2021,Royal College of General Practitioners,Germany,1,1,1,1,1,1
2021,Royal Irish Academy,Germany,2,0,0,1,0,0
2021,Royal Society of Chemistry,Germany,1206,474,0.39303482587064675,41,37,0.9024390243902439
2021,SPIE,Germany,44,0,0,8,0,0
2021,Sage,Germany,1543,744,0.48217757615035645,462,315,0.6818181818181818
2021,Society for Neuroscience,Germany,45,0,0,1,0,0
2021,Springer Nature,Germany,18220,11219,0.6157519209659714,1643,1438,0.8752282410225197
2021,Taylor and Francis,Germany,3030,656,0.2165016501650165,1039,385,0.37054860442733395
2021,The Electrochemical Society,Germany,974,529,0.5431211498973306,50,44,0.88
2021,The Geological Society of London,Germany,10,2,0.2,2,2,1
2021,The Royal Society,Germany,170,4,0.023529411764705882,8,1,0.125
2021,Thieme,Germany,1973,118,0.05980739989863153,61,30,0.4918032786885246
2021,Trans Tech Publications,Germany,64,2,0.03125,6,1,0.16666666666666666
2021,Walter de Gruyter,Germany,3334,257,0.07708458308338333,242,71,0.29338842975206614
2021,White Horse Press,Germany,7,0,0,3,0,0
2021,Wiley,Germany,11447,9480,0.8281645846073207,1015,950,0.9359605911330049
2021,Wolters Kluwer Health,Germany,1201,95,0.0791007493755204,179,50,0.27932960893854747
2021,World Scientific,Germany,160,0,0,55,0,0
2022,AIP Publishing,Germany,824,0,0,25,0,0
2022,Akadémiai Kiadó,Germany,16,2,0.125,4,2,0.5
2022,American Chemical Society,Germany,2314,594,0.2566983578219533,65,57,0.8769230769230769
2022,American Meteorological Society,Germany,58,10,0.1724137931034483,11,4,0.36363636363636365
2022,American Physical Society,Germany,1641,533,0.32480195003046924,10,9,0.9
2022,American Physiological Society,Germany,62,0,0,9,0,0
2022,American Psychological Association,Germany,138,53,0.38405797101449274,38,12,0.3157894736842105
2022,Association for Computing Machinery,Germany,298,11,0.03691275167785235,66,5,0.07575757575757576
2022,BMJ Publishing,Germany,196,82,0.41836734693877553,31,21,0.6774193548387096
2022,Bentham Science Publishers,Germany,50,3,0.06,29,3,0.10344827586206896
2022,Bioscientifica,Germany,23,11,0.4782608695652174,5,3,0.6
2022,Brill,Germany,433,43,0.09930715935334873,150,21,0.14
2022,Bristol University Press,Germany,28,7,0.25,11,5,0.45454545454545453
2022,CSIRO,Germany,24,0,0,9,0,0
2022,Cambridge University Press,Germany,784,477,0.6084183673469388,237,178,0.7510548523206751
2022,Canadian Science Publishing,Germany,3,0,0,2,0,0
2022,Cold Spring Harbor Laboratory Press,Germany,16,0,0,2,0,0
2022,Company of Biologists,Germany,85,35,0.4117647058823529,3,3,1
