country_name_fct,cr_year,articles,cc_total,prop
United States,'17,6001,232,0.03866022329611731
United States,'18,5592,174,0.03111587982832618
United States,'19,5215,205,0.039309683604985615
United States,'20,4775,206,0.043141361256544504
United States,'21,4833,248,0.05131388371611835
United States,'22,4475,313,0.06994413407821229
United States,'23,4418,318,0.07197827071072883
United States,'24,4425,933,0.21084745762711865
United States,'25,4641,907,0.19543201896143073
United States,'26,1591,390,0.24512884978001256
China,'17,3710,55,0.014824797843665768
China,'18,3680,69,0.01875
China,'19,3383,79,0.023352054389595034
China,'20,2998,76,0.025350233488992662
China,'21,3253,75,0.02305564094681832
China,'22,3969,100,0.025195263290501386
China,'23,4916,108,0.021969080553295363
China,'24,7101,904,0.12730601323757218
China,'25,8583,1071,0.1247815449143656
China,'26,3279,281,0.085696858798414155
India,'17,1682,4,0.0023781212841854932
India,'18,2795,7,0.0025044722719141325
India,'19,2697,5,0.0018539117538005192
India,'20,3460,7,0.002023121387283237
India,'21,1736,7,0.004032258064516129
India,'22,2325,19,0.008172043010752689
India,'23,4372,7,0.0016010978956999085
India,'24,6111,198,0.03240058910162003
India,'25,5309,234,0.044076097193445095
India,'26,1823,42,0.02303894679100384
Indonesia,'17,1902,1,5.257623554153522e-4
Indonesia,'18,1838,0,0
Indonesia,'19,1695,0,0
Indonesia,'20,2275,0,0
Indonesia,'21,1860,0,0
Indonesia,'22,2188,19,0.008683729433272395
Indonesia,'23,5870,12,0.0020442930153321977
Indonesia,'24,5846,3,5.131713992473486e-4
Indonesia,'25,2273,2,8.798944126704796e-4
Indonesia,'26,1566,2,0.001277139208173691
Russia,'17,1862,10,0.0053705692803437165
Russia,'18,2224,8,0.0035971223021582736
Russia,'19,2604,3,0.001152073732718894
Russia,'20,2334,10,0.004284490145672665
Russia,'21,2080,13,0.00625
Russia,'22,2291,25,0.010912265386294195
Russia,'23,2529,3,0.0011862396204033216
Russia,'24,1175,116,0.09872340425531916
Russia,'25,940,150,0.1595744680851064
Russia,'26,533,47,0.08818011257035648
Japan,'17,1556,56,0.03598971722365039
Japan,'18,1503,52,0.034597471723220224
Japan,'19,1352,59,0.04363905325443787
Japan,'20,1316,68,0.05167173252279635
Japan,'21,1244,91,0.07315112540192927
Japan,'22,1104,105,0.09510869565217392
Japan,'23,1114,98,0.08797127468581688
Japan,'24,1145,255,0.22270742358078602
Japan,'25,1628,261,0.16031941031941033
Japan,'26,565,88,0.15575221238938053
Germany,'17,1408,69,0.049005681818181816
Germany,'18,1236,72,0.05825242718446602
Germany,'19,1317,65,0.04935459377372817
Germany,'20,1031,144,0.1396702230843841
Germany,'21,891,299,0.33557800224466894
Germany,'22,914,399,0.4365426695842451
Germany,'23,850,418,0.49176470588235294
Germany,'24,913,486,0.5323110624315444
Germany,'25,776,380,0.4896907216494845
Germany,'26,387,230,0.5943152454780362
Malaysia,'17,1667,0,0
Malaysia,'18,1277,0,0
Malaysia,'19,866,0,0
Malaysia,'20,481,0,0
Malaysia,'21,798,1,0.0012531328320802004
Malaysia,'22,462,10,0.021645021645021644
Malaysia,'23,1349,5,0.0037064492216456633
Malaysia,'24,1362,14,0.010279001468428781
Malaysia,'25,705,7,0.009929078014184398
Malaysia,'26,205,2,0.00975609756097561
Iraq,'17,72,0,0
Iraq,'18,79,0,0
Iraq,'19,242,1,0.004132231404958678
Iraq,'20,539,0,0
Iraq,'21,207,0,0
Iraq,'22,1117,2,0.0017905102954341987
Iraq,'23,1716,2,0.0011655011655011655
Iraq,'24,1882,3,0.001594048884165781
Iraq,'25,1354,0,0
Iraq,'26,1106,1,9.041591320072332e-4
France,'17,1005,16,0.015920398009950248
France,'18,817,20,0.02447980416156671
France,'19,721,19,0.026352288488210817
France,'20,633,22,0.03475513428120063
France,'21,665,27,0.0406015037593985
France,'22,584,28,0.04794520547945205
France,'23,566,42,0.07420494699646643
France,'24,583,128,0.2195540308747856
France,'25,568,132,0.2323943661971831
France,'26,248,56,0.22580645161290322
United Kingdom,'17,925,135,0.14594594594594595
United Kingdom,'18,741,93,0.12550607287449392
United Kingdom,'19,726,81,0.1115702479338843
United Kingdom,'20,694,54,0.07780979827089338
United Kingdom,'21,650,337,0.5184615384615384
United Kingdom,'22,568,332,0.5845070422535211
United Kingdom,'23,620,338,0.5451612903225806
United Kingdom,'24,666,376,0.5645645645645646
United Kingdom,'25,550,143,0.26
United Kingdom,'26,231,123,0.5324675324675324
Italy,'17,533,10,0.01876172607879925
Italy,'18,593,11,0.01854974704890388
Italy,'19,608,11,0.018092105263157895
Italy,'20,402,26,0.06467661691542288
Italy,'21,359,44,0.12256267409470752
Italy,'22,371,36,0.09703504043126684
Italy,'23,378,117,0.30952380952380953
Italy,'24,375,154,0.4106666666666667
Italy,'25,392,123,0.3137755102040816
Italy,'26,181,73,0.40331491712707185
Canada,'17,486,12,0.024691358024691357
Canada,'18,520,19,0.03653846153846154
Canada,'19,398,16,0.04020100502512563
Canada,'20,421,22,0.052256532066508314
Canada,'21,402,16,0.03980099502487562
Canada,'22,379,20,0.052770448548812667
Canada,'23,365,11,0.030136986301369864
Canada,'24,517,30,0.058027079303675046
Canada,'25,337,47,0.1394658753709199
Canada,'26,116,18,0.15517241379310345
South Korea,'17,422,19,0.045023696682464455
South Korea,'18,456,23,0.05043859649122807
South Korea,'19,381,14,0.03674540682414698
South Korea,'20,318,21,0.0660377358490566
South Korea,'21,344,21,0.061046511627906974
South Korea,'22,303,21,0.06930693069306931
South Korea,'23,402,23,0.05721393034825871
South Korea,'24,380,63,0.16578947368421051
South Korea,'25,421,53,0.12589073634204276
South Korea,'26,183,40,0.2185792349726776
Uzbekistan,'17,1,0,0
Uzbekistan,'18,4,0,0
Uzbekistan,'20,6,0,0
Uzbekistan,'21,98,0,0
Uzbekistan,'22,171,0,0
Uzbekistan,'23,427,0,0
Uzbekistan,'24,886,0,0
Uzbekistan,'25,1192,2,0.0016778523489932886
Uzbekistan,'26,319,1,0.003134796238244514
Australia,'17,318,8,0.025157232704402517
Australia,'18,284,10,0.035211267605633804
Australia,'19,250,11,0.044
Australia,'20,294,15,0.05102040816326531
Australia,'21,258,20,0.07751937984496124
Australia,'22,205,16,0.07804878048780488
Australia,'23,396,80,0.20202020202020202
Australia,'24,204,122,0.5980392156862745
Australia,'25,252,109,0.43253968253968256
Australia,'26,94,50,0.5319148936170213
Czechia,'17,344,3,0.00872093023255814
Czechia,'18,290,3,0.010344827586206896
Czechia,'19,337,8,0.02373887240356083
Czechia,'20,203,5,0.024630541871921183
Czechia,'21,174,7,0.040229885057471264
Czechia,'22,185,11,0.05945945945945946
Czechia,'23,274,34,0.12408759124087591
Czechia,'24,190,50,0.2631578947368421
Czechia,'25,207,46,0.2222222222222222
Czechia,'26,71,19,0.2676056338028169
Poland,'17,276,5,0.018115942028985508
Poland,'18,543,5,0.009208103130755065
Poland,'19,395,4,0.010126582278481013
Poland,'20,187,4,0.0213903743315508
Poland,'21,118,8,0.06779661016949153
Poland,'22,127,8,0.06299212598425197
Poland,'23,208,14,0.0673076923076923
Poland,'24,203,44,0.21674876847290642
Poland,'25,148,32,0.21621621621621623
Poland,'26,67,9,0.13432835820895522
Spain,'17,269,4,0.01486988847583643
Spain,'18,272,13,0.04779411764705882
Spain,'19,267,12,0.0449438202247191
Spain,'20,194,11,0.05670103092783505
Spain,'21,191,23,0.12041884816753927
Spain,'22,197,27,0.13705583756345177
Spain,'23,249,55,0.22088353413654618
Spain,'24,279,77,0.27598566308243727
Spain,'25,232,63,0.27155172413793105
Spain,'26,119,34,0.2857142857142857
Ireland,'17,49,1,0.02040816326530612
Ireland,'18,34,1,0.029411764705882353
Ireland,'19,33,3,0.09090909090909091
Ireland,'20,41,24,0.5853658536585366
Ireland,'21,21,15,0.7142857142857143
Ireland,'22,26,17,0.6538461538461539
Ireland,'23,1077,17,0.015784586815227482
Ireland,'24,671,24,0.03576751117734724
Ireland,'25,246,18,0.07317073170731707
Ireland,'26,13,9,0.6923076923076923
Other,'17,4975,157,0.031557788944723615
Other,'18,4604,167,0.036272806255430064
Other,'19,4703,181,0.03848607271954072
Other,'20,3244,252,0.07768187422934648
Other,'21,3460,292,0.08439306358381503
Other,'22,3383,499,0.14750221696718888
Other,'23,4265,569,0.13341148886283705
Other,'24,4179,876,0.2096195262024408
Other,'25,3874,895,0.23102736189984513
Other,'26,1830,392,0.21420765027322405
