cr_year,issn_l,collection,articles,oa_articles
2017,0003-5696,de,0,0
2017,0003-5696,global,11,0
2017,0003-6390,de,0,0
2017,0003-6390,global,20,0
2017,0003-7982,de,8,0
2017,0003-7982,global,38,0
2017,0014-6242,de,8,0
2017,0014-6242,global,51,0
2017,0019-042X,de,2,0
2017,0019-042X,global,26,0
2017,0019-0993,de,6,0
2017,0019-0993,global,27,0
2017,0019-7262,de,0,0
2017,0019-7262,global,17,0
2017,0022-7498,de,1,0
2017,0022-7498,global,10,0
2017,0023-9909,de,3,0
2017,0023-9909,global,29,0
2017,0024-2667,de,0,0
2017,0024-2667,global,25,0
2017,0034-5806,de,0,0
2017,0034-5806,global,17,0
2017,0037-1998,de,4,0
2017,0037-1998,global,139,0
2017,0044-216X,de,0,0
2017,0044-216X,global,15,0
2017,0044-2526,de,7,0
2017,0044-2526,global,41,0
2017,0066-6459,de,3,0
2017,0066-6459,global,29,0
2017,0080-3898,de,0,0
2017,0080-3898,global,19,0
2017,0084-5299,de,3,0
2017,0084-5299,global,20,0
2017,0084-5302,de,0,0
2017,0084-5302,global,23,0
2017,0137-2459,de,0,0
2017,0137-2459,global,14,0
2017,0165-2516,de,5,0
2017,0165-2516,global,71,1
2017,0165-4004,de,7,0
2017,0165-4004,global,48,0
2017,0167-6164,de,0,0
2017,0167-6164,global,12,0
2017,0167-6318,de,1,0
2017,0167-6318,global,15,0
2017,0167-8507,de,2,0
2017,0167-8507,global,34,1
2017,0175-6206,de,5,0
2017,0175-6206,global,24,0
2017,0197-3150,de,0,0
2017,0197-3150,global,8,0
2017,0232-8461,de,2,0
2017,0232-8461,global,20,0
2017,0301-4428,de,1,0
2017,0301-4428,global,20,0
2017,0306-0322,de,0,0
2017,0306-0322,global,9,0
2017,0340-9767,de,10,0
2017,0340-9767,global,56,0
2017,0341-7638,de,2,0
2017,0341-7638,global,8,0
2017,0392-7342,de,1,0
2017,0392-7342,global,11,0
2017,0720-5775,de,0,0
2017,0720-5775,global,11,0
2017,0921-4771,de,0,0
2017,0921-4771,global,11,0
2017,0933-1719,de,1,0
2017,0933-1719,global,31,1
2017,0933-1883,de,0,0
2017,0933-1883,global,21,0
2017,0936-5907,de,1,0
2017,0936-5907,global,28,0
2017,0942-4040,de,0,0
2017,0942-4040,global,7,0
2017,1016-4987,de,0,0
2017,1016-4987,global,21,0
2017,1337-7892,de,7,0
2017,1337-7892,global,15,0
2017,1430-0532,de,1,0
2017,1430-0532,global,22,0
2017,1430-5372,de,0,0
2017,1430-5372,global,23,0
2017,1430-6921,de,9,0
2017,1430-6921,global,26,0
2017,1430-9017,de,1,0
2017,1430-9017,global,55,0
2017,1436-3038,de,0,0
2017,1436-3038,global,17,0
2017,1437-2053,de,2,0
2017,1437-2053,global,22,0
2017,1438-2091,de,0,0
2017,1438-2091,global,13,0
2017,1540-8884,de,0,0
2017,1540-8884,global,102,0
2017,1600-1974,de,1,1
2017,1600-1974,global,8,1
2017,1612-295X,de,2,0
2017,1612-295X,global,27,0
2017,1612-5681,de,0,0
2017,1612-5681,global,14,0
2017,1613-2548,de,3,0
2017,1613-2548,global,25,0
2017,1613-7027,de,2,0
2017,1613-7027,global,16,1
2017,1614-9920,de,0,0
2017,1614-9920,global,26,0
2017,1662-1425,de,0,0
2017,1662-1425,global,11,0
2017,1732-0747,de,0,0
2017,1732-0747,global,8,0
2017,1860-7330,de,0,0
2017,1860-7330,global,39,0
2017,1862-9148,de,6,0
2017,1862-9148,global,11,0
2017,1863-9984,de,29,0
2017,1863-9984,global,43,0
2017,1866-7473,de,0,0
2017,1866-7473,global,20,0
2017,1867-030X,de,0,0
2017,1867-030X,global,11,0
2017,1867-8319,de,11,0
2017,1867-8319,global,28,0
2017,1868-4599,de,0,0
2017,1868-4599,global,12,0
2017,1868-6303,de,1,0
2017,1868-6303,global,47,1
2017,1868-632X,de,2,0
2017,1868-632X,global,13,0
2017,1868-7431,de,0,0
2017,1868-7431,global,16,0
2017,1868-9612,de,0,0
2017,1868-9612,global,10,0
2017,1869-6899,de,0,0
2017,1869-6899,global,22,0
2017,1895-6106,de,1,0
2017,1895-6106,global,17,0
2017,1939-0238,de,0,0
2017,1939-0238,global,11,0
2017,1995-5855,de,1,0
2017,1995-5855,global,35,0
2017,2035-5262,de,0,0
2017,2035-5262,global,29,0
2017,2160-5025,de,0,0
2017,2160-5025,global,17,0
2017,2190-7773,de,0,0
2017,2190-7773,global,40,0
2017,2190-8273,de,2,0
2017,2190-8273,global,22,0
2017,2191-611X,de,2,0
2017,2191-611X,global,21,0
2017,2191-9216,de,1,0
2017,2191-9216,global,21,0
2017,2191-9399,de,5,0
2017,2191-9399,global,33,0
2017,2192-4279,de,0,0
2017,2192-4279,global,27,0
2017,2192-9505,de,0,0
2017,2192-9505,global,34,0
2017,2192-9521,de,1,0
2017,2192-9521,global,18,0
2017,2193-2263,de,0,0
2017,2193-2263,global,15,0
2017,2194-5624,de,0,0
2017,2194-5624,global,20,0
2017,2194-8739,de,0,0
2017,2194-8739,global,11,0
2017,2195-0156,de,8,0
2017,2195-0156,global,40,0
2017,2195-2957,de,0,0
2017,2195-2957,global,36,0
2017,2196-078X,de,2,0
2017,2196-078X,global,20,1
2017,2196-5110,de,0,0
2017,2196-5110,global,11,0
2017,2196-5889,de,0,0
2017,2196-5889,global,32,0
2017,2196-6249,de,0,0
2017,2196-6249,global,18,0
2017,2196-6656,de,0,0
2017,2196-6656,global,6,0
2017,2196-6834,de,0,0
2017,2196-6834,global,17,0
2017,2196-9361,de,0,0
2017,2196-9361,global,11,0
2017,2197-2796,de,9,0
2017,2197-2796,global,14,0
2017,2198-9605,de,1,0
2017,2198-9605,global,23,0
2017,2199-174X,de,10,7
2017,2199-174X,global,32,13
2017,2199-2908,de,3,0
2017,2199-2908,global,21,1
2017,2199-4374,de,0,0
2017,2199-4374,global,12,0
2017,2230-6579,de,1,0
2017,2230-6579,global,12,0
2017,2324-8106,de,1,0
2017,2324-8106,global,12,0
2017,2328-9554,de,0,0
2017,2328-9554,global,8,0
2017,2329-440X,de,0,0
2017,2329-440X,global,16,0
2017,2509-4890,de,7,0
2017,2509-4890,global,24,0
2017,2566-9095,de,0,0
2017,2566-9095,global,0,0
2017,2567-1111,de,0,0
2017,2567-1111,global,0,0
2018,0003-5696,de,0,0
2018,0003-5696,global,12,0
2018,0003-6390,de,1,0
2018,0003-6390,global,21,0
2018,0003-7982,de,11,0
2018,0003-7982,global,35,1
2018,0014-6242,de,5,0
2018,0014-6242,global,25,0
2018,0019-042X,de,1,0
2018,0019-042X,global,29,0
2018,0019-0993,de,8,0
2018,0019-0993,global,25,0
2018,0019-7262,de,0,0
2018,0019-7262,global,14,1
2018,0022-7498,de,2,0
2018,0022-7498,global,12,0
2018,0023-9909,de,7,0
2018,0023-9909,global,32,0
2018,0024-2667,de,1,0
2018,0024-2667,global,26,1
2018,0034-5806,de,2,0
2018,0034-5806,global,15,0
2018,0037-1998,de,1,0
2018,0037-1998,global,96,2
2018,0044-216X,de,0,0
2018,0044-216X,global,18,0
2018,0044-2526,de,2,0
2018,0044-2526,global,38,0
2018,0066-6459,de,3,0
2018,0066-6459,global,22,0
2018,0080-3898,de,1,0
2018,0080-3898,global,27,0
2018,0084-5299,de,2,0
2018,0084-5299,global,21,0
2018,0084-5302,de,0,0
2018,0084-5302,global,16,0
2018,0137-2459,de,1,0
2018,0137-2459,global,12,0
2018,0165-2516,de,1,0
2018,0165-2516,global,47,3
2018,0165-4004,de,2,0
2018,0165-4004,global,41,1
2018,0167-6164,de,0,0
2018,0167-6164,global,12,0
2018,0167-6318,de,2,0
2018,0167-6318,global,19,0
2018,0167-8507,de,0,0
2018,0167-8507,global,41,1
2018,0175-6206,de,0,0
2018,0175-6206,global,3,0
2018,0197-3150,de,0,0
2018,0197-3150,global,17,0
2018,0232-8461,de,6,0
2018,0232-8461,global,21,0
2018,0301-4428,de,6,0
2018,0301-4428,global,22,0
2018,0306-0322,de,0,0
2018,0306-0322,global,9,0
2018,0340-9767,de,11,0
2018,0340-9767,global,42,0
2018,0341-7638,de,0,0
2018,0341-7638,global,8,0
2018,0392-7342,de,2,0
2018,0392-7342,global,23,0
2018,0720-5775,de,0,0
2018,0720-5775,global,15,0
2018,0921-4771,de,0,0
2018,0921-4771,global,12,0
2018,0933-1719,de,1,0
2018,0933-1719,global,44,0
2018,0933-1883,de,2,0
2018,0933-1883,global,34,0
2018,0936-5907,de,3,0
2018,0936-5907,global,28,4
2018,0942-4040,de,0,0
2018,0942-4040,global,9,0
2018,1016-4987,de,0,0
2018,1016-4987,global,14,0
2018,1337-7892,de,3,0
2018,1337-7892,global,7,0
2018,1430-0532,de,4,1
2018,1430-0532,global,17,4
2018,1430-5372,de,0,0
2018,1430-5372,global,22,0
2018,1430-6921,de,5,0
2018,1430-6921,global,25,0
2018,1430-9017,de,0,0
2018,1430-9017,global,22,0
2018,1436-3038,de,0,0
2018,1436-3038,global,21,0
2018,1437-2053,de,0,0
2018,1437-2053,global,8,1
2018,1438-2091,de,0,0
2018,1438-2091,global,12,0
2018,1540-8884,de,0,0
2018,1540-8884,global,88,0
2018,1600-1974,de,1,0
2018,1600-1974,global,11,1
2018,1612-295X,de,0,0
2018,1612-295X,global,32,0
2018,1612-5681,de,0,0
2018,1612-5681,global,13,1
2018,1613-2548,de,4,0
2018,1613-2548,global,30,1
2018,1613-7027,de,3,0
2018,1613-7027,global,31,2
2018,1614-9920,de,7,0
2018,1614-9920,global,23,0
2018,1662-1425,de,2,0
2018,1662-1425,global,17,1
2018,1732-0747,de,0,0
2018,1732-0747,global,16,1
2018,1860-7330,de,0,0
2018,1860-7330,global,35,2
2018,1862-9148,de,7,0
2018,1862-9148,global,10,0
2018,1863-9984,de,28,0
2018,1863-9984,global,55,0
2018,1866-7473,de,0,0
2018,1866-7473,global,23,0
2018,1867-030X,de,0,0
2018,1867-030X,global,11,0
2018,1867-8319,de,5,0
2018,1867-8319,global,23,0
2018,1868-4599,de,0,0
2018,1868-4599,global,15,0
2018,1868-6303,de,0,0
2018,1868-6303,global,35,2
2018,1868-632X,de,1,0
2018,1868-632X,global,10,0
2018,1868-7431,de,0,0
2018,1868-7431,global,16,0
2018,1868-9612,de,0,0
2018,1868-9612,global,22,0
2018,1869-6899,de,1,0
2018,1869-6899,global,20,0
2018,1895-6106,de,1,0
2018,1895-6106,global,16,0
2018,1939-0238,de,0,0
2018,1939-0238,global,16,0
2018,1995-5855,de,2,0
2018,1995-5855,global,23,1
2018,2035-5262,de,0,0
2018,2035-5262,global,27,0
2018,2160-5025,de,0,0
2018,2160-5025,global,19,0
2018,2190-7773,de,0,0
2018,2190-7773,global,0,0
2018,2190-8273,de,3,0
2018,2190-8273,global,13,3
2018,2191-611X,de,0,0
2018,2191-611X,global,23,0
2018,2191-9216,de,2,0
2018,2191-9216,global,24,5
2018,2191-9399,de,0,0
2018,2191-9399,global,29,2
2018,2192-4279,de,0,0
2018,2192-4279,global,27,0
2018,2192-9505,de,1,0
2018,2192-9505,global,40,2
2018,2192-9521,de,2,0
2018,2192-9521,global,18,0
2018,2193-2263,de,0,0
2018,2193-2263,global,13,0
2018,2194-5624,de,7,0
2018,2194-5624,global,17,0
2018,2194-8739,de,1,0
2018,2194-8739,global,16,1
2018,2195-0156,de,4,0
2018,2195-0156,global,41,0
2018,2195-2957,de,0,0
2018,2195-2957,global,26,0
2018,2196-078X,de,2,0
2018,2196-078X,global,14,0
2018,2196-5110,de,0,0
2018,2196-5110,global,15,1
2018,2196-5889,de,5,0
2018,2196-5889,global,22,0
2018,2196-6249,de,0,0
