cr_year,issn_l,collection,articles,oa_articles
2017,0004-6280,de,1,0
2017,0004-6280,global,134,19
2017,0013-4651,de,148,0
2017,0013-4651,global,2974,0
2017,0021-4922,de,8,0
2017,0021-4922,global,1254,25
2017,0022-3727,de,57,19
2017,0022-3727,global,1240,82
2017,0026-1394,de,19,6
2017,0026-1394,global,197,25
2017,0029-5515,de,62,2
2017,0029-5515,global,526,38
2017,0031-8949,de,27,0
2017,0031-8949,global,186,8
2017,0031-9120,de,4,1
2017,0031-9120,global,186,7
2017,0031-9155,de,69,11
2017,0031-9155,global,572,50
2017,0034-4885,de,6,0
2017,0034-4885,global,75,0
2017,0036-021X,de,0,0
2017,0036-021X,global,46,0
2017,0036-0279,de,0,0
2017,0036-0279,global,50,0
2017,0143-0807,de,6,1
2017,0143-0807,global,205,17
2017,0169-5983,de,1,0
2017,0169-5983,global,79,0
2017,0253-6102,de,0,0
2017,0253-6102,global,216,0
2017,0256-307X,de,0,0
2017,0256-307X,global,405,0
2017,0264-9381,de,18,2
2017,0264-9381,global,382,13
2017,0266-5611,de,16,0
2017,0266-5611,global,175,6
2017,0268-1242,de,27,0
2017,0268-1242,global,305,12
2017,0295-5075,de,20,1
2017,0295-5075,global,619,7
2017,0741-3335,de,34,1
2017,0741-3335,global,270,15
2017,0951-7715,de,8,0
2017,0951-7715,global,174,5
2017,0952-4746,de,4,1
2017,0952-4746,global,101,10
2017,0953-2048,de,17,1
2017,0953-2048,global,271,18
2017,0953-4075,de,35,6
2017,0953-4075,global,406,19
2017,0953-8585,de,1,0
2017,0953-8585,global,559,1
2017,0953-8984,de,85,5
2017,0953-8984,global,809,40
2017,0954-3899,de,16,5
2017,0954-3899,global,183,33
2017,0957-0233,de,25,0
2017,0957-0233,global,460,24
2017,0957-4484,de,39,2
2017,0957-4484,global,1088,26
2017,0960-1317,de,8,0
2017,0960-1317,global,255,7
2017,0963-0252,de,19,5
2017,0963-0252,global,182,15
2017,0964-1726,de,22,0
2017,0964-1726,global,516,11
2017,0965-0393,de,10,1
