cr_year,esac_publisher,collection,articles,oa_articles,oa_prop
2017,AIP Publishing,de,782,3,0.0038363171355498722
2017,Akadémiai Kiadó,de,4,0,0
2017,American Chemical Society,de,2500,2,8e-4
2017,American Meteorological Society,de,74,0,0
2017,American Physical Society,de,1760,48,0.02727272727272727
2017,American Physiological Society,de,87,0,0
2017,American Psychological Association,de,174,2,0.011494252873563218
2017,Association for Computing Machinery,de,213,0,0
2017,Bentham Science Publishers,de,88,1,0.011363636363636364
2017,Bioscientifica,de,31,6,0.1935483870967742
2017,BMJ Publishing,de,191,0,0
2017,Brill,de,162,1,0.006172839506172839
2017,Bristol University Press,de,7,0,0
2017,Cambridge University Press,de,426,19,0.04460093896713615
2017,Canadian Science Publishing,de,24,0,0
2017,Cold Spring Harbor Laboratory Press,de,36,0,0
2017,Company of Biologists,de,109,2,0.01834862385321101
2017,CSIRO,de,37,0,0
2017,EDP Sciences,de,429,20,0.046620046620046623
2017,Edward Elgar Publishing,de,0,0,NA
2017,Elsevier,de,16456,893,0.05426592124453087
2017,Emerald,de,34,0,0
2017,European Respiratory Society,de,41,0,0
2017,Future Science Group,de,73,0,0
2017,Hogrefe,de,273,8,0.029304029304029304
2017,IEEE,de,1002,12,0.011976047904191617
2017,Inter-Research Science Publisher,de,5,0,0
2017,IOP Publishing,de,1207,104,0.08616404308202154
2017,IOS Press,de,198,17,0.08585858585858586
2017,John Benjamins Publishing,de,71,0,0
2017,Karger,de,413,14,0.03389830508474576
2017,"Mary Ann Liebert, Inc.",de,146,0,0
2017,Microbiology Society,de,86,0,0
2017,National Academy of Sciences,de,175,12,0.06857142857142857
2017,Optica,de,134,0,0
2017,Oxford University Press,de,2490,118,0.04738955823293173
2017,Portland Press,de,31,4,0.12903225806451613
2017,Radiological Society of North America,de,17,0,0
2017,Rockefeller University Press,de,54,4,0.07407407407407407
2017,Royal College of General Practitioners,de,2,0,0
2017,Royal Irish Academy,de,0,0,NA
2017,Royal Society of Chemistry,de,1402,124,0.0884450784593438
2017,Sage,de,1356,4,0.0029498525073746312
2017,Society for Neuroscience,de,54,35,0.6481481481481481
2017,SPIE,de,45,0,0
2017,Springer Nature,de,16634,1054,0.06336419381988698
2017,Taylor and Francis,de,3010,184,0.061129568106312294
2017,The Electrochemical Society,de,221,0,0
2017,The Geological Society of London,de,15,3,0.2
