cr_year,issn_l,collection,articles,oa_articles
2017,0001-4788,de,3,0
2017,0001-4788,global,37,3
2017,0001-5385,de,7,0
2017,0001-5385,global,209,0
2017,0001-5458,de,3,0
2017,0001-5458,global,95,1
2017,0001-6349,de,8,0
2017,0001-6349,global,410,24
2017,0001-6357,de,4,0
2017,0001-6357,global,114,3
2017,0001-6489,de,9,0
2017,0001-6489,global,192,6
2017,0001-8732,de,1,0
2017,0001-8732,global,4,0
2017,0002-0184,de,0,0
2017,0002-0184,global,39,0
2017,0002-6980,de,1,0
2017,0002-6980,global,55,2
2017,0002-8487,de,0,0
2017,0002-8487,global,212,0
2017,0002-9157,de,0,0
2017,0002-9157,global,32,1
2017,0002-9890,de,2,0
2017,0002-9890,global,159,0
2017,0003-1305,de,0,0
2017,0003-1305,global,63,0
2017,0003-2719,de,2,0
2017,0003-2719,global,202,1
2017,0003-3790,de,0,0
2017,0003-3790,global,47,1
2017,0003-6811,de,5,0
2017,0003-6811,global,230,1
2017,0003-6846,de,25,2
2017,0003-6846,global,354,7
2017,0003-8628,de,2,0
2017,0003-8628,global,41,3
2017,0004-3125,de,0,0
2017,0004-3125,global,60,0
2017,0004-3389,de,0,0
2017,0004-3389,global,22,0
2017,0004-8402,de,1,0
2017,0004-8402,global,90,4
2017,0004-8674,de,8,0
2017,0004-8674,global,476,0
2017,0004-9158,de,0,0
2017,0004-9158,global,38,9
2017,0004-9182,de,0,0
2017,0004-9182,global,52,2
2017,0005-0067,de,0,0
2017,0005-0067,global,61,1
2017,0005-576X,de,0,0
2017,0005-576X,global,68,0
2017,0005-772X,de,1,0
2017,0005-772X,global,29,0
2017,0006-3657,de,3,1
2017,0006-3657,global,64,1
2017,0006-4246,de,0,0
2017,0006-4246,global,38,0
2017,0007-1005,de,0,0
2017,0007-1005,global,86,5
2017,0007-1668,de,3,0
2017,0007-1668,global,114,8
2017,0007-1773,de,0,0
2017,0007-1773,global,25,1
2017,0007-4918,de,0,0
2017,0007-4918,global,33,2
2017,0007-6791,de,11,0
2017,0007-6791,global,138,8
2017,0008-3968,de,3,2
2017,0008-3968,global,65,2
2017,0008-4433,de,0,0
2017,0008-4433,global,72,0
2017,0008-5006,de,1,0
2017,0008-5006,global,62,0
2017,0008-5030,de,0,0
2017,0008-5030,global,16,0
2017,0008-6495,de,0,0
2017,0008-6495,global,58,0
2017,0008-7041,de,3,0
2017,0008-7041,global,38,0
2017,0009-1383,de,1,0
2017,0009-1383,global,45,1
2017,0009-4056,de,0,0
2017,0009-4056,global,105,0
2017,0009-8655,de,0,0
2017,0009-8655,global,38,0
2017,0010-2202,de,1,0
2017,0010-2202,global,114,3
2017,0010-3624,de,2,0
2017,0010-3624,global,227,3
2017,0010-7514,de,17,0
2017,0010-7514,global,171,0
2017,0010-7530,de,0,0
2017,0010-7530,global,44,0
2017,0011-1619,de,1,0
2017,0011-1619,global,48,1
2017,0012-8325,de,2,0
2017,0012-8325,global,12,0
2017,0012-8775,de,1,0
2017,0012-8775,global,27,0
2017,0013-0095,de,3,0
2017,0013-0095,global,35,5
2017,0013-1725,de,0,0
2017,0013-1725,global,29,0
2017,0013-1857,de,4,0
2017,0013-1857,global,191,4
2017,0013-1881,de,0,0
2017,0013-1881,global,31,3
2017,0013-1911,de,1,0
2017,0013-1911,global,68,3
2017,0013-1946,de,0,0
2017,0013-1946,global,65,2
2017,0013-791X,de,0,0
2017,0013-791X,global,15,0
2017,0013-838X,de,3,0
2017,0013-838X,global,62,1
2017,0013-8398,de,0,0
2017,0013-8398,global,12,0
2017,0013-9157,de,1,0
2017,0013-9157,global,32,3
2017,0014-0139,de,6,2
2017,0014-0139,global,131,16
2017,0014-1844,de,0,0
2017,0014-1844,global,32,4
2017,0014-4940,de,0,0
2017,0014-4940,global,75,0
2017,0015-0193,de,3,0
2017,0015-0193,global,331,1
2017,0015-198X,de,0,0
2017,0015-198X,global,34,0
2017,0015-587X,de,0,0
2017,0015-587X,global,55,1
2017,0016-7223,de,1,0
2017,0016-7223,global,17,0
2017,0016-7428,de,0,0
2017,0016-7428,global,62,1
2017,0016-7487,de,0,0
2017,0016-7487,global,26,0
2017,0016-8890,de,0,0
2017,0016-8890,global,39,0
2017,0017-3134,de,2,0
2017,0017-3134,global,32,2
2017,0018-2370,de,0,0
2017,0018-2370,global,322,0
2017,0018-5868,de,0,0
2017,0018-5868,global,21,0
2017,0018-6368,de,0,0
2017,0018-6368,global,65,0
2017,0019-4506,de,0,0
2017,0019-4506,global,33,0
2017,0020-174X,de,5,0
2017,0020-174X,global,67,3
2017,0020-2967,de,1,0
2017,0020-2967,global,83,0
2017,0020-6814,de,1,0
2017,0020-6814,global,140,2
2017,0020-7144,de,0,0
2017,0020-7144,global,10,0
2017,0020-7160,de,1,0
2017,0020-7160,global,175,2
2017,0020-7179,de,9,2
2017,0020-7179,global,323,7
2017,0020-7217,de,0,0
