cr_year,issn_l,collection,articles,oa_articles
2019,0003-9888,de,23,0
2019,0003-9888,global,584,13
2019,0007-1161,de,8,1
2019,0007-1161,global,337,25
2019,0017-5749,de,31,10
2019,0017-5749,global,321,54
2019,0021-9746,de,1,0
2019,0021-9746,global,183,4
2019,0022-2593,de,5,1
2019,0022-2593,global,117,10
2019,0022-3050,de,14,0
2019,0022-3050,global,702,6
2019,0032-5473,de,0,0
2019,0032-5473,global,306,10
2019,0040-6376,de,6,0
2019,0040-6376,global,206,4
2019,0143-005X,de,5,0
2019,0143-005X,global,180,13
2019,0306-3674,de,1,0
2019,0306-3674,global,287,19
2019,0306-6800,de,5,1
2019,0306-6800,global,238,10
2019,0964-4563,de,1,0
2019,0964-4563,global,155,2
2019,1351-0711,de,3,0
2019,1351-0711,global,136,4
2019,1353-8047,de,0,0
2019,1353-8047,global,93,11
2019,1355-6037,de,12,0
2019,1355-6037,global,358,11
2019,1359-2998,de,6,1
2019,1359-2998,global,132,14
2019,1362-0347,de,1,0
2019,1362-0347,global,41,2
2019,1367-6539,de,0,0
2019,1367-6539,global,171,1
2019,1368-4973,de,1,0
2019,1368-4973,global,153,14
2019,1468-215X,de,1,0
2019,1468-215X,global,71,16
2019,1472-0205,de,1,0
2019,1472-0205,global,345,5
2019,1474-7758,de,2,0
2019,1474-7758,global,127,1
2019,1743-0585,de,0,0
2019,1743-0585,global,115,3
2019,1759-8478,de,11,0
2019,1759-8478,global,251,5
2019,2041-4137,de,0,0
2019,2041-4137,global,120,5
2019,2044-5415,de,1,1
2019,2044-5415,global,169,22
2019,2515-446X,de,1,0
2019,2515-446X,global,106,9
2020,0003-4967,de,46,6
2020,0003-4967,global,726,101
2020,0003-9888,de,2,0
2020,0003-9888,global,494,43
2020,0007-1161,de,14,3
2020,0007-1161,global,444,72
2020,0017-5749,de,36,17
2020,0017-5749,global,437,149
2020,0021-9746,de,4,1
2020,0021-9746,global,254,29
2020,0022-2593,de,10,1
2020,0022-2593,global,178,61
2020,0022-3050,de,11,2
2020,0022-3050,global,357,75
2020,0032-5473,de,0,0
2020,0032-5473,global,366,98
2020,0040-6376,de,2,0
2020,0040-6376,global,275,74
2020,0143-005X,de,6,2
2020,0143-005X,global,220,72
2020,0306-3674,de,6,1
2020,0306-3674,global,343,61
2020,0306-6800,de,7,0
2020,0306-6800,global,352,62
2020,0964-4563,de,2,1
2020,0964-4563,global,206,49
2020,1351-0711,de,1,0
2020,1351-0711,global,199,39
2020,1353-8047,de,1,0
2020,1353-8047,global,94,14
2020,1355-6037,de,17,5
2020,1355-6037,global,442,76
2020,1359-2998,de,5,1
2020,1359-2998,global,161,22
2020,1362-0347,de,1,0
2020,1362-0347,global,42,8
2020,1367-6539,de,0,0
2020,1367-6539,global,125,2
2020,1368-4973,de,1,0
2020,1368-4973,global,158,31
2020,1468-215X,de,2,0
2020,1468-215X,global,71,18
2020,1472-0205,de,2,0
2020,1472-0205,global,368,33
2020,1474-7758,de,0,0
2020,1474-7758,global,136,7
2020,1743-0585,de,0,0
2020,1743-0585,global,119,4
2020,1759-8478,de,18,5
2020,1759-8478,global,322,43
2020,2041-4137,de,1,0
2020,2041-4137,global,137,19
2020,2044-5415,de,1,0
2020,2044-5415,global,158,35
2020,2515-446X,de,1,1
2020,2515-446X,global,111,20
2021,0003-4967,de,31,11
2021,0003-4967,global,404,101
2021,0003-9888,de,4,1
2021,0003-9888,global,383,60
2021,0007-1161,de,22,10
2021,0007-1161,global,329,89
2021,0017-5749,de,27,15
2021,0017-5749,global,339,120
2021,0021-9746,de,3,2
2021,0021-9746,global,190,32
2021,0022-2593,de,7,6
2021,0022-2593,global,122,47
2021,0022-3050,de,16,7
2021,0022-3050,global,285,80
2021,0032-5473,de,1,0
2021,0032-5473,global,296,83
2021,0040-6376,de,4,4
2021,0040-6376,global,301,77
2021,0143-005X,de,2,2
2021,0143-005X,global,187,88
2021,0306-3674,de,6,2
2021,0306-3674,global,228,47
2021,0306-6800,de,14,6
2021,0306-6800,global,305,50
2021,0964-4563,de,2,1
2021,0964-4563,global,230,58
2021,1351-0711,de,0,0
2021,1351-0711,global,122,37
2021,1353-8047,de,0,0
2021,1353-8047,global,72,11
2021,1355-6037,de,10,4
2021,1355-6037,global,419,72
2021,1359-2998,de,9,2
2021,1359-2998,global,179,38
2021,1362-0347,de,2,1
2021,1362-0347,global,29,20
2021,1367-6539,de,0,0
2021,1367-6539,global,63,3
2021,1368-4973,de,1,0
2021,1368-4973,global,151,39
2021,1468-215X,de,2,2
2021,1468-215X,global,66,25
2021,1472-0205,de,3,2
2021,1472-0205,global,311,29
2021,1474-7758,de,1,0
2021,1474-7758,global,151,6
2021,1743-0585,de,0,0
2021,1743-0585,global,120,8
2021,1759-8478,de,15,7
2021,1759-8478,global,312,54
2021,2041-4137,de,0,0
2021,2041-4137,global,92,10
2021,2044-5415,de,1,1
2021,2044-5415,global,128,49
2021,2515-446X,de,1,1
2021,2515-446X,global,69,15
2022,0003-4967,de,22,12
2022,0003-4967,global,274,83
2022,0003-9888,de,3,2
2022,0003-9888,global,324,41
2022,0007-1161,de,16,8
2022,0007-1161,global,240,60
2022,0017-5749,de,26,13
2022,0017-5749,global,303,97
2022,0021-9746,de,1,0
2022,0021-9746,global,127,16
2022,0022-2593,de,4,4
2022,0022-2593,global,116,48
2022,0022-3050,de,26,7
2022,0022-3050,global,953,65
2022,0032-5473,de,0,0
2022,0032-5473,global,167,19
2022,0040-6376,de,9,5
2022,0040-6376,global,210,66
2022,0143-005X,de,2,1
2022,0143-005X,global,111,48
2022,0306-3674,de,3,0
2022,0306-3674,global,257,58
2022,0306-6800,de,6,4
2022,0306-6800,global,202,28
2022,0964-4563,de,1,1
2022,0964-4563,global,201,62
2022,1351-0711,de,1,0
2022,1351-0711,global,100,35
2022,1353-8047,de,0,0
2022,1353-8047,global,91,26
2022,1355-6037,de,5,1
2022,1355-6037,global,349,53
2022,1359-2998,de,2,0
2022,1359-2998,global,104,19
2022,1362-0347,de,2,2
2022,1362-0347,global,33,21
2022,1367-6539,de,0,0
2022,1367-6539,global,127,3
2022,1368-4973,de,1,0
2022,1368-4973,global,112,31
2022,1468-215X,de,1,0
2022,1468-215X,global,72,24
2022,1472-0205,de,2,0
2022,1472-0205,global,333,17
2022,1474-7758,de,2,0
2022,1474-7758,global,130,7
2022,1743-0585,de,0,0
2022,1743-0585,global,73,3
2022,1759-8478,de,19,9
2022,1759-8478,global,324,56
2022,2041-4137,de,0,0
2022,2041-4137,global,107,14
2022,2044-5415,de,1,1
2022,2044-5415,global,112,32
2022,2515-446X,de,4,3
2022,2515-446X,global,58,25
2023,0003-4967,de,8,6
2023,0003-4967,global,230,82
2023,0003-9888,de,6,0
2023,0003-9888,global,369,48
2023,0007-1161,de,8,7
2023,0007-1161,global,166,50
2023,0017-5749,de,34,22
2023,0017-5749,global,276,93
2023,0021-9746,de,5,1
2023,0021-9746,global,140,24
2023,0022-2593,de,2,2
2023,0022-2593,global,130,46
2023,0022-3050,de,17,9
2023,0022-3050,global,232,65
2023,0032-5473,de,2,0
2023,0032-5473,global,138,21
2023,0040-6376,de,3,1
2023,0040-6376,global,163,44
2023,0143-005X,de,4,2
2023,0143-005X,global,127,48
2023,0306-3674,de,4,0
2023,0306-3674,global,261,47
2023,0306-6800,de,15,5
2023,0306-6800,global,286,45
2023,0964-4563,de,2,1
2023,0964-4563,global,168,71
2023,1351-0711,de,3,1
2023,1351-0711,global,100,38
2023,1353-8047,de,0,0
2023,1353-8047,global,84,26
2023,1355-6037,de,10,2
2023,1355-6037,global,356,64
2023,1359-2998,de,6,3
2023,1359-2998,global,124,28
2023,1362-0347,de,0,0
2023,1362-0347,global,0,0
2023,1367-6539,de,1,0
2023,1367-6539,global,180,1
2023,1368-4973,de,1,0
2023,1368-4973,global,96,21
2023,1468-215X,de,3,2
2023,1468-215X,global,68,25
2023,1472-0205,de,2,1
2023,1472-0205,global,204,26
2023,1474-7758,de,0,0
2023,1474-7758,global,139,8
2023,1743-0585,de,0,0
2023,1743-0585,global,61,1
2023,1759-8478,de,21,11
2023,1759-8478,global,314,42
2023,2041-4137,de,0,0
2023,2041-4137,global,88,13
2023,2044-5415,de,0,0
2023,2044-5415,global,98,29
2023,2515-446X,de,2,2
2023,2515-446X,global,80,31
2024,0003-4967,de,22,15
2024,0003-4967,global,197,73
2024,0003-9888,de,0,0
2024,0003-9888,global,278,47
2024,0007-1161,de,4,2
2024,0007-1161,global,168,45
2024,0017-5749,de,25,12
2024,0017-5749,global,276,75
2024,0021-9746,de,3,2
2024,0021-9746,global,120,25
2024,0022-2593,de,3,1
2024,0022-2593,global,102,40
2024,0022-3050,de,10,8
2024,0022-3050,global,143,59
2024,0032-5473,de,1,0
2024,0032-5473,global,164,20
2024,0040-6376,de,3,2
2024,0040-6376,global,171,43
2024,0143-005X,de,3,2
2024,0143-005X,global,125,55
2024,0306-3674,de,5,3
2024,0306-3674,global,271,50
2024,0306-6800,de,9,4
2024,0306-6800,global,177,31
2024,0964-4563,de,2,0
2024,0964-4563,global,139,57
2024,1351-0711,de,2,1
2024,1351-0711,global,78,25
2024,1353-8047,de,0,0
2024,1353-8047,global,156,31
2024,1355-6037,de,5,1
2024,1355-6037,global,138,30
2024,1359-2998,de,3,0
2024,1359-2998,global,114,26
2024,1362-0347,de,0,0
2024,1362-0347,global,0,0
2024,1367-6539,de,0,0
2024,1367-6539,global,210,1
2024,1368-4973,de,0,0
2024,1368-4973,global,118,35
2024,1468-215X,de,2,0
2024,1468-215X,global,73,23
2024,1472-0205,de,0,0
2024,1472-0205,global,177,32
2024,1474-7758,de,0,0
2024,1474-7758,global,136,5
2024,1743-0585,de,0,0
2024,1743-0585,global,72,4
2024,1759-8478,de,18,10
2024,1759-8478,global,279,38
2024,2041-4137,de,0,0
2024,2041-4137,global,80,8
2024,2044-5415,de,3,3
2024,2044-5415,global,98,37
2024,2515-446X,de,4,1
2024,2515-446X,global,71,28
