cr_year,issn_l,collection,articles,oa_articles
2017,0004-6280,de,2,0
2017,0004-6280,global,134,19
2017,0021-4922,de,9,0
2017,0021-4922,global,1254,25
2017,0022-3727,de,74,18
2017,0022-3727,global,1240,82
2017,0026-1394,de,18,6
2017,0026-1394,global,197,25
2017,0029-5515,de,55,2
2017,0029-5515,global,526,38
2017,0031-8949,de,26,0
2017,0031-8949,global,187,8
2017,0031-9120,de,3,1
2017,0031-9120,global,186,7
2017,0031-9155,de,77,11
2017,0031-9155,global,572,50
2017,0143-0807,de,6,1
2017,0143-0807,global,205,17
2017,0169-5983,de,0,0
2017,0169-5983,global,79,0
2017,0264-9381,de,18,2
2017,0264-9381,global,382,13
2017,0266-5611,de,15,0
2017,0266-5611,global,175,6
2017,0268-1242,de,20,0
2017,0268-1242,global,305,12
2017,0295-5075,de,37,1
2017,0295-5075,global,619,7
2017,0741-3335,de,33,1
2017,0741-3335,global,270,15
2017,0951-7715,de,9,1
2017,0951-7715,global,174,5
2017,0952-4746,de,4,1
2017,0952-4746,global,101,10
2017,0953-2048,de,17,1
2017,0953-2048,global,271,18
2017,0953-4075,de,32,6
2017,0953-4075,global,406,19
2017,0953-8984,de,93,5
2017,0953-8984,global,809,40
2017,0954-3899,de,13,3
2017,0954-3899,global,183,33
2017,0957-0233,de,21,0
2017,0957-0233,global,460,24
2017,0957-4484,de,43,2
2017,0957-4484,global,1088,26
2017,0960-1317,de,7,0
2017,0960-1317,global,255,7
2017,0963-0252,de,18,5
2017,0963-0252,global,182,15
2017,0964-1726,de,20,0
2017,0964-1726,global,516,11
2017,0965-0393,de,10,1
2017,0965-0393,global,137,7
2017,0967-3334,de,11,0
2017,0967-3334,global,170,14
2017,1054-660X,de,2,0
2017,1054-660X,global,213,2
2017,1475-7516,de,53,2
2017,1475-7516,global,640,3
2017,1478-3967,de,3,1
2017,1478-3967,global,74,15
2017,1612-2011,de,7,0
2017,1612-2011,global,244,4
2017,1741-2552,de,21,8
2017,1741-2552,global,144,26
2017,1742-5468,de,15,1
2017,1742-5468,global,309,5
2017,1748-0221,de,91,10
2017,1748-0221,global,966,123
2017,1748-3182,de,9,2
2017,1748-3182,global,112,9
2017,1748-6041,de,6,0
2017,1748-6041,global,126,3
2017,1751-8113,de,57,4
2017,1751-8113,global,720,28
2017,1752-7155,de,7,1
2017,1752-7155,global,82,13
2017,1758-5082,de,10,1
2017,1758-5082,global,109,5
2017,1882-0778,de,1,0
2017,1882-0778,global,355,37
2017,2040-8978,de,9,2
2017,2040-8978,global,383,31
2017,2050-6120,de,4,0
2017,2050-6120,global,76,3
2017,2051-672X,de,1,0
2017,2051-672X,global,38,1
2017,2053-1583,de,19,5
2017,2053-1583,global,292,56
2017,2057-1976,de,6,0
2017,2057-1976,global,162,10
2017,2058-8585,de,4,1
2017,2058-8585,global,51,8
2017,2058-9565,de,13,3
2017,2058-9565,global,105,23
2017,2399-1984,de,3,0
2017,2399-1984,global,23,1
2017,2399-7532,de,0,0
2017,2399-7532,global,0,0
2017,2516-1067,de,0,0
2017,2516-1067,global,0,0
2017,2516-1075,de,0,0
2017,2516-1075,global,0,0
2017,2516-1083,de,0,0
2017,2516-1083,global,0,0
2017,2516-1091,de,0,0
2017,2516-1091,global,0,0
2017,2631-6331,de,0,0
2017,2631-6331,global,0,0
2017,2631-8695,de,0,0
2017,2631-8695,global,0,0
2018,0004-6280,de,4,1
2018,0004-6280,global,151,12
2018,0021-4922,de,10,0
2018,0021-4922,global,1306,32
2018,0022-3727,de,64,12
2018,0022-3727,global,1228,59
2018,0026-1394,de,10,4
2018,0026-1394,global,173,20
2018,0029-5515,de,39,5
2018,0029-5515,global,378,39
2018,0031-8949,de,8,1
2018,0031-8949,global,172,4
2018,0031-9120,de,6,1
2018,0031-9120,global,200,9
2018,0031-9155,de,56,7
2018,0031-9155,global,627,53
2018,0143-0807,de,11,1
2018,0143-0807,global,264,20
2018,0169-5983,de,1,0
2018,0169-5983,global,86,0
2018,0264-9381,de,37,14
2018,0264-9381,global,424,33
2018,0266-5611,de,28,5
2018,0266-5611,global,179,30
2018,0268-1242,de,19,1
2018,0268-1242,global,296,9
2018,0295-5075,de,31,1
2018,0295-5075,global,480,8
2018,0741-3335,de,36,21
2018,0741-3335,global,289,34
2018,0951-7715,de,14,0
2018,0951-7715,global,219,2
2018,0952-4746,de,4,0
2018,0952-4746,global,127,11
2018,0953-2048,de,12,2
2018,0953-2048,global,203,30
2018,0953-4075,de,43,16
2018,0953-4075,global,363,43
2018,0953-8984,de,86,18
2018,0953-8984,global,918,51
2018,0954-3899,de,3,0
2018,0954-3899,global,138,6
2018,0957-0233,de,25,3
2018,0957-0233,global,495,33
2018,0957-4484,de,38,3
2018,0957-4484,global,1272,38
2018,0960-1317,de,8,1
2018,0960-1317,global,244,6
2018,0963-0252,de,26,3
2018,0963-0252,global,257,13
2018,0964-1726,de,12,1
2018,0964-1726,global,419,12
2018,0965-0393,de,7,1
2018,0965-0393,global,86,6
2018,0967-3334,de,17,0
2018,0967-3334,global,224,16
2018,1054-660X,de,0,0
2018,1054-660X,global,324,5
2018,1475-7516,de,58,5
2018,1475-7516,global,671,12
2018,1478-3967,de,3,2
2018,1478-3967,global,74,12
2018,1612-2011,de,3,1
2018,1612-2011,global,330,9
2018,1741-2552,de,13,4
2018,1741-2552,global,250,51
2018,1742-5468,de,13,1
2018,1742-5468,global,300,12
2018,1748-0221,de,49,8
2018,1748-0221,global,704,90
2018,1748-3182,de,7,1
2018,1748-3182,global,106,8
2018,1748-6041,de,6,2
2018,1748-6041,global,132,8
2018,1751-8113,de,34,3
2018,1751-8113,global,509,17
2018,1752-7155,de,8,2
2018,1752-7155,global,84,18
2018,1758-5082,de,5,1
2018,1758-5082,global,66,8
2018,1882-0778,de,2,1
2018,1882-0778,global,368,43
2018,2040-8978,de,12,5
2018,2040-8978,global,338,26
2018,2050-6120,de,1,1
2018,2050-6120,global,61,11
2018,2051-672X,de,5,1
2018,2051-672X,global,57,5
2018,2053-1583,de,17,2
2018,2053-1583,global,188,26
2018,2057-1976,de,7,4
2018,2057-1976,global,251,16
2018,2058-8585,de,3,1
2018,2058-8585,global,47,3
2018,2058-9565,de,11,3
2018,2058-9565,global,97,20
2018,2399-1984,de,0,0
2018,2399-1984,global,33,4
2018,2399-7532,de,1,1
2018,2399-7532,global,13,1
2018,2516-1067,de,0,0
2018,2516-1067,global,10,0
2018,2516-1075,de,1,0
2018,2516-1075,global,8,0
2018,2516-1083,de,0,0
2018,2516-1083,global,0,0
2018,2516-1091,de,0,0
2018,2516-1091,global,0,0
2018,2631-6331,de,0,0
2018,2631-6331,global,0,0
2018,2631-8695,de,0,0
2018,2631-8695,global,0,0
2019,0004-6280,de,6,0
2019,0004-6280,global,143,18
2019,0021-4922,de,1,1
2019,0021-4922,global,555,36
2019,0022-3727,de,42,21
2019,0022-3727,global,1045,63
2019,0026-1394,de,6,4
2019,0026-1394,global,144,26
2019,0029-5515,de,48,3
2019,0029-5515,global,479,28
2019,0031-8949,de,11,5
2019,0031-8949,global,560,23
2019,0031-9120,de,3,2
2019,0031-9120,global,213,13
2019,0031-9155,de,56,23
2019,0031-9155,global,563,77
2019,0143-0807,de,5,2
2019,0143-0807,global,160,13
2019,0169-5983,de,0,0
2019,0169-5983,global,67,1
2019,0264-9381,de,28,9
2019,0264-9381,global,388,28
2019,0266-5611,de,19,9
2019,0266-5611,global,166,34
2019,0268-1242,de,13,7
2019,0268-1242,global,350,22
2019,0295-5075,de,25,1
2019,0295-5075,global,443,10
2019,0741-3335,de,27,20
2019,0741-3335,global,319,37
