country_name_fct,cr_year,articles,cc_total,prop
United Kingdom,'17,3643,34,0.009332967334614329
United Kingdom,'18,3522,28,0.007950028392958546
United Kingdom,'19,4112,145,0.03526264591439689
United Kingdom,'20,3947,582,0.14745376235115276
United Kingdom,'21,3629,568,0.15651694681730505
United Kingdom,'22,3678,450,0.12234910277324633
United Kingdom,'23,2815,428,0.15204262877442273
United Kingdom,'24,2712,432,0.1592920353982301
United Kingdom,'25,2971,471,0.15853248064624706
United Kingdom,'26,1346,216,0.16047548291233285
United States,'17,2930,21,0.007167235494880546
United States,'18,2875,14,0.004869565217391304
United States,'19,2803,49,0.017481270067784518
United States,'20,2911,283,0.09721745104774991
United States,'21,2920,293,0.10034246575342466
United States,'22,2482,272,0.1095890410958904
United States,'23,2244,247,0.11007130124777184
United States,'24,2223,261,0.11740890688259109
United States,'25,2304,269,0.11675347222222222
United States,'26,937,129,0.1376734258271078
India,'17,483,0,0
India,'18,562,1,0.0017793594306049821
India,'19,672,0,0
India,'20,654,37,0.05657492354740061
India,'21,909,30,0.033003300330033
India,'22,602,13,0.02159468438538206
India,'23,571,11,0.01926444833625219
India,'24,772,16,0.02072538860103627
India,'25,948,19,0.020042194092827006
India,'26,388,10,0.02577319587628866
China,'17,417,6,0.014388489208633094
China,'18,481,10,0.02079002079002079
China,'19,723,48,0.06639004149377593
China,'20,752,148,0.19680851063829788
China,'21,580,113,0.19482758620689655
China,'22,594,111,0.18686868686868688
China,'23,760,100,0.13157894736842105
China,'24,765,137,0.17908496732026144
China,'25,1018,228,0.22396856581532418
China,'26,414,96,0.2318840579710145
Italy,'17,451,2,0.004434589800443459
Italy,'18,464,5,0.010775862068965518
Italy,'19,705,4,0.005673758865248227
Italy,'20,719,37,0.05146036161335188
Italy,'21,613,31,0.05057096247960848
Italy,'22,699,31,0.044349070100143065
Italy,'23,676,39,0.057692307692307696
Italy,'24,648,41,0.06327160493827161
Italy,'25,793,54,0.06809583858764187
Italy,'26,402,41,0.10199004975124377
Australia,'17,698,1,0.0014326647564469914
Australia,'18,707,4,0.005657708628005658
Australia,'19,760,26,0.034210526315789476
Australia,'20,683,74,0.10834553440702782
Australia,'21,623,89,0.14285714285714285
Australia,'22,469,60,0.1279317697228145
Australia,'23,553,89,0.1609403254972875
Australia,'24,527,94,0.17836812144212524
Australia,'25,582,118,0.2027491408934708
Australia,'26,250,38,0.152
Spain,'17,413,1,0.002421307506053269
Spain,'18,446,1,0.002242152466367713
Spain,'19,661,4,0.006051437216338881
Spain,'20,550,21,0.038181818181818185
Spain,'21,492,33,0.06707317073170732
Spain,'22,524,22,0.04198473282442748
Spain,'23,537,24,0.0446927374301676
Spain,'24,594,34,0.05723905723905724
Spain,'25,630,32,0.050793650793650794
Spain,'26,208,19,0.09134615384615384
Canada,'17,571,2,0.0035026269702276708
Canada,'18,466,2,0.004291845493562232
Canada,'19,573,16,0.027923211169284468
Canada,'20,590,76,0.1288135593220339
Canada,'21,542,98,0.18081180811808117
Canada,'22,518,77,0.14864864864864866
Canada,'23,464,65,0.1400862068965517
Canada,'24,442,71,0.16063348416289594
Canada,'25,489,83,0.16973415132924335
Canada,'26,234,44,0.18803418803418803
Netherlands,'17,552,5,0.009057971014492754
Netherlands,'18,529,5,0.00945179584120983
Netherlands,'19,589,40,0.06791171477079797
Netherlands,'20,452,125,0.27654867256637167
Netherlands,'21,505,149,0.29504950495049503
Netherlands,'22,496,73,0.14717741935483872
Netherlands,'23,391,56,0.1432225063938619
Netherlands,'24,382,72,0.18848167539267016
Netherlands,'25,373,84,0.225201072386059
Netherlands,'26,158,52,0.3291139240506329
France,'17,420,4,0.009523809523809525
France,'18,426,7,0.01643192488262911
France,'19,470,8,0.01702127659574468
France,'20,461,40,0.08676789587852494
France,'21,431,50,0.11600928074245939
France,'22,475,39,0.08210526315789474
France,'23,396,39,0.09848484848484848
France,'24,381,52,0.13648293963254593
France,'25,431,50,0.11600928074245939
France,'26,181,23,0.1270718232044199
Japan,'17,477,10,0.020964360587002098
Japan,'18,424,9,0.02122641509433962
Japan,'19,485,14,0.0288659793814433
Japan,'20,477,58,0.12159329140461216
Japan,'21,453,73,0.16114790286975716
Japan,'22,416,52,0.125
Japan,'23,409,44,0.10757946210268948
Japan,'24,351,40,0.11396011396011396
Japan,'25,388,43,0.11082474226804123
Japan,'26,154,18,0.11688311688311688
Germany,'17,408,8,0.0196078431372549
Germany,'18,381,6,0.015748031496062992
Germany,'19,454,22,0.048458149779735685
Germany,'20,428,57,0.13317757009345793
Germany,'21,432,92,0.21296296296296297
Germany,'22,503,85,0.16898608349900596
Germany,'23,422,84,0.1990521327014218
Germany,'24,376,87,0.23138297872340424
Germany,'25,439,92,0.20956719817767655
Germany,'26,166,51,0.3072289156626506
Turkey,'17,160,0,0
Turkey,'18,157,0,0
Turkey,'19,303,1,0.0033003300330033004
Turkey,'20,237,4,0.016877637130801686
Turkey,'21,170,3,0.01764705882352941
Turkey,'22,251,4,0.01593625498007968
Turkey,'23,292,1,0.003424657534246575
Turkey,'24,249,8,0.0321285140562249
Turkey,'25,346,9,0.02601156069364162
Turkey,'26,126,9,0.07142857142857142
Sweden,'17,246,4,0.016260162601626018
Sweden,'18,226,10,0.04424778761061947
Sweden,'19,262,18,0.06870229007633588
Sweden,'20,191,47,0.24607329842931938
Sweden,'21,176,63,0.35795454545454547
Sweden,'22,172,49,0.28488372093023256
Sweden,'23,215,64,0.29767441860465116
Sweden,'24,198,76,0.3838383838383838
Sweden,'25,180,58,0.32222222222222224
Sweden,'26,69,36,0.5217391304347826
South Korea,'17,190,5,0.02631578947368421
South Korea,'18,190,2,0.010526315789473684
South Korea,'19,233,6,0.02575107296137339
South Korea,'20,200,17,0.085
South Korea,'21,145,17,0.11724137931034483
South Korea,'22,218,6,0.027522935779816515
