country_name_fct,cr_year,articles,cc_total,prop
South Korea,'23,12382,1254,0.10127604587304151
South Korea,'24,8374,865,0.10329591593026033
Australia,'17,12568,301,0.023949713558243158
Australia,'18,12563,319,0.02539202419804187
Australia,'19,13192,367,0.02781989084293511
Australia,'20,13105,445,0.033956505150705835
Australia,'21,13434,726,0.054041983028137563
Australia,'22,11946,981,0.08211953792064289
Australia,'23,10893,4025,0.36950335077572755
Australia,'24,6974,4686,0.6719242902208202
Brazil,'17,10799,80,0.007408093341976109
Brazil,'18,11355,79,0.006957287538529282
Brazil,'19,12301,92,0.007479066742541257
Brazil,'20,13477,134,0.00994286562291311
Brazil,'21,14215,232,0.01632078790010552
Brazil,'22,11368,304,0.02674173117522871
Brazil,'23,10977,347,0.0316115514257083
Brazil,'24,7195,321,0.04461431549687283
Iran,'17,10111,17,0.001681337157551182
Iran,'18,11227,26,0.0023158457290460496
Iran,'19,11996,38,0.003167722574191397
Iran,'20,13473,72,0.005344021376085505
Iran,'21,13184,128,0.009708737864077669
Iran,'22,11490,218,0.01897302001740644
Iran,'23,11000,284,0.025818181818181817
Iran,'24,6639,242,0.03645127278204549
Netherlands,'17,7325,1039,0.1418430034129693
Netherlands,'18,7213,1393,0.19312352696520171
Netherlands,'19,7442,1571,0.2110991668906208
Netherlands,'20,7352,3264,0.4439608269858542
Netherlands,'21,7363,4880,0.662773326089909
Netherlands,'22,6901,4817,0.698014780466599
Netherlands,'23,6807,4903,0.7202879388864404
Netherlands,'24,4328,3239,0.7483826247689463
Turkey,'17,5345,27,0.005051449953227315
Turkey,'18,5415,23,0.004247460757156048
Turkey,'19,5945,46,0.007737594617325484
Turkey,'20,6931,45,0.006492569614774203
Turkey,'21,7568,85,0.011231501057082453
Turkey,'22,7348,135,0.018372346216657592
Turkey,'23,7661,177,0.023104033416003134
Turkey,'24,5023,136,0.027075452916583715
Poland,'17,5045,71,0.014073339940535183
Poland,'18,5375,98,0.018232558139534883
Poland,'19,5372,263,0.04895755770662696
Poland,'20,5288,1437,0.27174735249621784
Poland,'21,4907,1308,0.26655797839820666
Poland,'22,4503,1778,0.39484787919165
Poland,'23,4475,1505,0.33631284916201115
Poland,'24,2923,942,0.32227163872733494
Russia,'17,4552,31,0.006810193321616872
Russia,'18,4719,36,0.007628734901462174
Russia,'19,5488,34,0.00619533527696793
Russia,'20,5504,68,0.012354651162790697
Russia,'21,5630,117,0.02078152753108348
Russia,'22,4709,126,0.026757273306434487
Russia,'23,3695,75,0.02029769959404601
Russia,'24,2550,82,0.03215686274509804
Taiwan,'17,4697,49,0.010432190760059613
Taiwan,'18,4573,64,0.013995189153728407
Taiwan,'19,4275,83,0.019415204678362573
Taiwan,'20,4488,124,0.027629233511586453
Taiwan,'21,4519,188,0.0416021243637973
Taiwan,'22,4617,255,0.05523066926575698
Taiwan,'23,4772,311,0.0651718357082984
Taiwan,'24,3288,254,0.07725060827250609
