cr_year,issn_l,collection,articles,oa_articles
2017,0022-0981,de,5,0
2017,0022-0981,global,178,4
2017,0022-1031,de,9,1
2017,0022-1031,global,153,7
2017,0022-1139,de,10,1
2017,0022-1139,global,205,5
2017,0022-1236,de,22,1
2017,0022-1236,global,254,7
2017,0022-1694,de,23,2
2017,0022-1694,global,690,31
2017,0022-1759,de,5,0
2017,0022-1759,global,132,14
2017,0022-1910,de,6,0
2017,0022-1910,global,153,3
2017,0022-1996,de,5,0
2017,0022-1996,global,86,5
2017,0022-2011,de,4,0
2017,0022-2011,global,157,3
2017,0022-202X,de,41,2
2017,0022-202X,global,600,43
2017,0022-2313,de,17,0
2017,0022-2313,global,799,4
2017,0022-247X,de,29,0
2017,0022-247X,global,984,9
2017,0022-2496,de,4,0
2017,0022-2496,global,70,10
2017,0022-2828,de,8,1
2017,0022-2828,global,239,15
2017,0022-2836,de,17,2
2017,0022-2836,global,310,40
2017,0022-2852,de,23,0
2017,0022-2852,global,169,5
2017,0022-2860,de,20,1
2017,0022-2860,global,1490,1
2017,0022-3093,de,16,4
2017,0022-3093,global,474,5
2017,0022-3115,de,28,6
2017,0022-3115,global,571,20
2017,0022-314X,de,8,0
2017,0022-314X,global,295,2
2017,0022-3166,de,16,0
2017,0022-3166,global,682,14
2017,0022-328X,de,19,0
2017,0022-328X,global,461,6
2017,0022-3468,de,8,0
2017,0022-3468,global,448,0
2017,0022-3476,de,13,1
2017,0022-3476,global,883,16
2017,0022-3549,de,21,0
2017,0022-3549,global,426,14
2017,0022-3697,de,3,0
2017,0022-3697,global,328,3
2017,0022-3913,de,9,0
2017,0022-3913,global,315,4
2017,0022-3956,de,12,1
2017,0022-3956,global,250,7
2017,0022-3999,de,39,0
2017,0022-3999,global,331,9
2017,0022-4049,de,8,0
2017,0022-4049,global,167,2
2017,0022-4073,de,20,2
2017,0022-4073,global,433,18
2017,0022-4359,de,1,0
2017,0022-4359,global,47,3
2017,0022-4375,de,2,0
2017,0022-4375,global,94,5
2017,0022-4405,de,0,0
2017,0022-4405,global,48,2
2017,0022-4596,de,19,0
2017,0022-4596,global,421,5
2017,0022-460X,de,30,0
2017,0022-460X,global,557,15
2017,0022-474X,de,2,0
2017,0022-474X,global,79,6
2017,0022-4804,de,18,0
2017,0022-4804,global,588,7
2017,0022-5096,de,12,3
2017,0022-5096,global,203,13
2017,0022-510X,de,37,0
2017,0022-510X,global,3949,16
2017,0022-5193,de,22,3
2017,0022-5193,global,396,29
2017,0022-5223,de,29,0
2017,0022-5223,global,1207,10
2017,0023-6837,de,4,0
2017,0023-6837,global,342,6
2017,0023-9690,de,1,0
2017,0023-9690,global,28,0
2017,0024-3205,de,4,0
2017,0024-3205,global,346,3
2017,0024-3795,de,20,0
2017,0024-3795,global,435,2
2017,0024-3841,de,5,0
2017,0024-3841,global,90,2
