cr_year,esac_publisher,collection,articles,oa_articles,oa_prop
2017,ACM (hebis),de,131,2,0.015267175572519083
2017,AIP (TIB),de,1421,71,0.04996481351161154
2017,BMJ (BSB),de,368,8,0.021739130434782608
2017,CUP (BSB),de,672,24,0.03571428571428571
2017,De Gruyter (SUB Göttingen),de,225,8,0.035555555555555556
2017,De Gruyter (ZBW),de,141,6,0.0425531914893617
2017,ECS (TIB),de,89,0,0
2017,Elsevier (DEAL),de,16490,894,0.05421467556094603
2017,Hogrefe (SUB Göttingen),de,292,8,0.0273972602739726
2017,IOP (TIB),de,1189,114,0.095878889823381
2017,Karger (BSB),de,535,18,0.03364485981308411
2017,Nature (MPDL),de,462,5,0.010822510822510822
2017,Portland Press (TIB),de,33,4,0.12121212121212122
2017,RSC (TIB),de,1545,126,0.08155339805825243
2017,Sage (BSB),de,1396,5,0.0035816618911174787
2017,SPIE (TIB),de,610,0,0
2017,Springer Hybrid (DEAL),de,14110,1095,0.0776045357902197
2017,TaylorFrancis (ZBW),de,558,40,0.07168458781362007
2017,Thieme (ZB MED),de,129,1,0.007751937984496124
2017,Wiley Hybrid (DEAL),de,10867,556,0.051164074721634305
2018,ACM (hebis),de,146,1,0.00684931506849315
2018,AIP (TIB),de,1247,72,0.057738572574178026
2018,BMJ (BSB),de,344,6,0.01744186046511628
2018,CUP (BSB),de,753,37,0.049136786188579015
2018,De Gruyter (SUB Göttingen),de,243,1,0.00411522633744856
2018,De Gruyter (ZBW),de,144,10,0.06944444444444445
2018,ECS (TIB),de,130,75,0.5769230769230769
2018,Elsevier (DEAL),de,16471,1078,0.06544836379090523
2018,Hogrefe (SUB Göttingen),de,327,8,0.024464831804281346
2018,IOP (TIB),de,1089,175,0.16069788797061524
2018,Karger (BSB),de,475,15,0.031578947368421054
2018,Nature (MPDL),de,576,10,0.017361111111111112
2018,Portland Press (TIB),de,35,8,0.22857142857142856
2018,RSC (TIB),de,1441,267,0.1852879944482998
2018,Sage (BSB),de,1397,10,0.0071581961345740875
2018,SPIE (TIB),de,43,0,0
2018,Springer Hybrid (DEAL),de,14071,1225,0.0870584890910383
2018,TaylorFrancis (ZBW),de,526,57,0.10836501901140684
2018,Thieme (ZB MED),de,108,3,0.027777777777777776
2018,Wiley Hybrid (DEAL),de,11317,735,0.0649465406026332
2019,ACM (hebis),de,159,14,0.0880503144654088
2019,AIP (TIB),de,1326,65,0.049019607843137254
2019,BMJ (BSB),de,365,18,0.049315068493150684
2019,CUP (BSB),de,626,210,0.3354632587859425
2019,De Gruyter (SUB Göttingen),de,275,11,0.04
2019,De Gruyter (ZBW),de,173,29,0.1676300578034682
2019,ECS (TIB),de,115,90,0.782608695652174
2019,Elsevier (DEAL),de,15917,1276,0.0801658604008293
2019,Hogrefe (SUB Göttingen),de,351,26,0.07407407407407407
2019,IOP (TIB),de,916,300,0.32751091703056767
2019,Karger (BSB),de,457,19,0.04157549234135667
2019,Nature (MPDL),de,626,4,0.006389776357827476
2019,Portland Press (TIB),de,48,10,0.20833333333333334
2019,RSC (TIB),de,1447,405,0.27988942639944714
2019,Sage (BSB),de,1461,102,0.06981519507186858
2019,SPIE (TIB),de,40,0,0
2019,Springer Hybrid (DEAL),de,14146,1442,0.10193694330552806
2019,TaylorFrancis (ZBW),de,578,92,0.15916955017301038
2019,Thieme (ZB MED),de,126,10,0.07936507936507936
2019,Wiley Hybrid (DEAL),de,10881,3857,0.35447109640658025
2020,ACM (hebis),de,158,16,0.10126582278481013
2020,AIP (TIB),de,1051,146,0.13891531874405327
2020,BMJ (BSB),de,345,47,0.13623188405797101
2020,CUP (BSB),de,741,310,0.4183535762483131
2020,De Gruyter (SUB Göttingen),de,277,11,0.039711191335740074
2020,De Gruyter (ZBW),de,122,12,0.09836065573770492
2020,ECS (TIB),de,124,85,0.6854838709677419
2020,Elsevier (DEAL),de,15053,1616,0.10735401581080184
2020,Hogrefe (SUB Göttingen),de,364,34,0.09340659340659341
2020,IOP (TIB),de,975,414,0.4246153846153846
2020,Karger (BSB),de,536,102,0.19029850746268656
2020,Nature (MPDL),de,594,11,0.018518518518518517
2020,Portland Press (TIB),de,34,18,0.5294117647058824
2020,RSC (TIB),de,1413,463,0.32767162066525124
2020,Sage (BSB),de,1505,370,0.24584717607973422
2020,SPIE (TIB),de,32,0,0
2020,Springer Hybrid (DEAL),de,15665,9018,0.5756782636450686
2020,TaylorFrancis (ZBW),de,591,107,0.18104906937394247
2020,Thieme (ZB MED),de,158,9,0.056962025316455694
2020,Wiley Hybrid (DEAL),de,11866,8841,0.7450699477498736
2021,ACM (hebis),de,177,27,0.15254237288135594
2021,AIP (TIB),de,895,304,0.3396648044692737
2021,BMJ (BSB),de,365,87,0.23835616438356164
2021,CUP (BSB),de,806,420,0.5210918114143921
2021,De Gruyter (SUB Göttingen),de,302,19,0.06291390728476821
2021,De Gruyter (ZBW),de,128,17,0.1328125
2021,ECS (TIB),de,103,79,0.7669902912621359
2021,Elsevier (DEAL),de,15474,2506,0.16194907586919996
2021,Hogrefe (SUB Göttingen),de,393,149,0.3791348600508906
2021,IOP (TIB),de,906,495,0.5463576158940397
2021,Karger (BSB),de,493,133,0.2697768762677485
2021,Nature (MPDL),de,670,162,0.2417910447761194
2021,Portland Press (TIB),de,49,31,0.6326530612244898
2021,RSC (TIB),de,1274,482,0.3783359497645212
2021,Sage (BSB),de,1501,726,0.4836775483011326
2021,SPIE (TIB),de,36,0,0
2021,Springer Hybrid (DEAL),de,17013,11501,0.67601246105919
2021,TaylorFrancis (ZBW),de,598,176,0.29431438127090304
2021,Thieme (ZB MED),de,70,22,0.3142857142857143
2021,Wiley Hybrid (DEAL),de,12159,9997,0.8221893247799984
2022,ACM (hebis),de,213,44,0.20657276995305165
2022,AIP (TIB),de,927,411,0.44336569579288027
2022,BMJ (BSB),de,393,76,0.19338422391857507
2022,CUP (BSB),de,757,471,0.6221928665785997
2022,De Gruyter (SUB Göttingen),de,285,144,0.5052631578947369
2022,De Gruyter (ZBW),de,132,28,0.21212121212121213
2022,ECS (TIB),de,109,80,0.7339449541284404
2022,Elsevier (DEAL),de,13849,2857,0.20629648350061378
2022,Hogrefe (SUB Göttingen),de,371,207,0.5579514824797843
2022,IOP (TIB),de,767,559,0.7288135593220338
2022,Karger (BSB),de,357,115,0.32212885154061627
2022,Nature (MPDL),de,711,284,0.39943741209563993
2022,Portland Press (TIB),de,24,19,0.7916666666666666
2022,RSC (TIB),de,1073,529,0.4930102516309413
2022,Sage (BSB),de,1533,806,0.5257664709719504
2022,SPIE (TIB),de,30,0,0
2022,Springer Hybrid (DEAL),de,13927,10284,0.7384217706613054
2022,TaylorFrancis (ZBW),de,533,164,0.3076923076923077
2022,Thieme (ZB MED),de,79,18,0.22784810126582278
2022,Wiley Hybrid (DEAL),de,10346,8436,0.8153875894065339
2023,ACM (hebis),de,235,80,0.3404255319148936
2023,AIP (TIB),de,868,436,0.5023041474654378
2023,BMJ (BSB),de,338,79,0.23372781065088757
2023,CUP (BSB),de,808,516,0.6386138613861386
2023,De Gruyter (SUB Göttingen),de,300,156,0.52
2023,De Gruyter (ZBW),de,132,75,0.5681818181818182
2023,ECS (TIB),de,102,93,0.9117647058823529
2023,Elsevier (DEAL),de,13283,3174,0.23895204396597156
2023,Hogrefe (SUB Göttingen),de,363,223,0.6143250688705234
2023,IOP (TIB),de,738,598,0.8102981029810298
2023,Karger (BSB),de,305,116,0.380327868852459
2023,Nature (MPDL),de,838,400,0.477326968973747
2023,Portland Press (TIB),de,17,9,0.5294117647058824
2023,RSC (TIB),de,934,492,0.5267665952890792
2023,Sage (BSB),de,1470,831,0.5653061224489796
2023,SPIE (TIB),de,28,0,0
2023,Springer Hybrid (DEAL),de,12991,9969,0.767377415133554
2023,TaylorFrancis (ZBW),de,472,161,0.3411016949152542
2023,Thieme (ZB MED),de,55,20,0.36363636363636365
2023,Wiley Hybrid (DEAL),de,10901,9143,0.8387303917071828
2024,ACM (hebis),de,230,114,0.4956521739130435
2024,AIP (TIB),de,932,497,0.5332618025751072
2024,BMJ (BSB),de,307,78,0.254071661237785
2024,CUP (BSB),de,687,502,0.7307132459970888
2024,De Gruyter (SUB Göttingen),de,266,161,0.6052631578947368
2024,De Gruyter (ZBW),de,125,70,0.56
2024,ECS (TIB),de,78,69,0.8846153846153846
2024,Elsevier (DEAL),de,13586,8722,0.6419843957014574
2024,Hogrefe (SUB Göttingen),de,363,233,0.6418732782369146
2024,IOP (TIB),de,822,674,0.8199513381995134
2024,Karger (BSB),de,355,119,0.3352112676056338
2024,Nature (MPDL),de,903,454,0.5027685492801772
2024,Portland Press (TIB),de,21,17,0.8095238095238095
2024,RSC (TIB),de,1013,791,0.7808489634748272
2024,Sage (BSB),de,1476,920,0.6233062330623306
2024,SPIE (TIB),de,31,0,0
2024,Springer Hybrid (DEAL),de,13060,9983,0.7643950995405819
2024,TaylorFrancis (ZBW),de,569,330,0.5799648506151143
2024,Thieme (ZB MED),de,83,18,0.21686746987951808
2024,Wiley Hybrid (DEAL),de,10241,8685,0.8480617127233668
2025,ACM (hebis),de,252,43,0.17063492063492064
2025,AIP (TIB),de,793,394,0.4968474148802018
2025,BMJ (BSB),de,319,79,0.2476489028213166
2025,CUP (BSB),de,859,657,0.7648428405122235
2025,De Gruyter (SUB Göttingen),de,310,174,0.5612903225806452
2025,De Gruyter (ZBW),de,141,91,0.6453900709219859
2025,ECS (TIB),de,42,34,0.8095238095238095
2025,Elsevier (DEAL),de,14092,10627,0.7541158103888731
2025,Hogrefe (SUB Göttingen),de,411,234,0.5693430656934306
2025,IOP (TIB),de,787,659,0.8373570520965693
2025,Karger (BSB),de,410,127,0.3097560975609756
2025,Nature (MPDL),de,939,546,0.5814696485623003
2025,Portland Press (TIB),de,18,17,0.9444444444444444
2025,RSC (TIB),de,982,811,0.8258655804480651
2025,Sage (BSB),de,1532,954,0.6227154046997389
2025,SPIE (TIB),de,27,0,0
2025,Springer Hybrid (DEAL),de,13463,10365,0.7698878407487187
2025,TaylorFrancis (ZBW),de,592,413,0.6976351351351351
2025,Thieme (ZB MED),de,67,10,0.14925373134328357
2025,Wiley Hybrid (DEAL),de,10197,8736,0.8567225654604296
2026,ACM (hebis),de,120,27,0.225
2026,AIP (TIB),de,392,234,0.5969387755102041
2026,BMJ (BSB),de,92,43,0.4673913043478261
2026,CUP (BSB),de,362,274,0.7569060773480663
2026,De Gruyter (SUB Göttingen),de,94,58,0.6170212765957447
2026,De Gruyter (ZBW),de,46,41,0.8913043478260869
2026,ECS (TIB),de,35,27,0.7714285714285715
2026,Elsevier (DEAL),de,9467,7231,0.7638111334107954
2026,Hogrefe (SUB Göttingen),de,208,133,0.6394230769230769
2026,IOP (TIB),de,395,295,0.7468354430379747
2026,Karger (BSB),de,110,42,0.38181818181818183
2026,Nature (MPDL),de,403,242,0.6004962779156328
2026,Portland Press (TIB),de,12,11,0.9166666666666666
2026,RSC (TIB),de,506,427,0.8438735177865613
2026,Sage (BSB),de,813,513,0.6309963099630996
2026,SPIE (TIB),de,24,0,0
2026,Springer Hybrid (DEAL),de,6684,5159,0.7718432076600837
2026,TaylorFrancis (ZBW),de,276,190,0.6884057971014492
2026,Thieme (ZB MED),de,21,5,0.23809523809523808
2026,Wiley Hybrid (DEAL),de,4974,4213,0.8470044229995979
