cr_year,issn_l,collection,articles,oa_articles
2017,0012-1924,de,17,4
2017,0012-1924,global,26,5
2017,0033-3042,de,8,0
2017,0033-3042,global,42,0
2017,0049-8637,de,13,1
2017,0049-8637,global,21,1
2017,0227-5910,de,1,0
2017,0227-5910,global,57,0
2017,0269-8803,de,4,0
2017,0269-8803,global,17,0
2017,0932-4089,de,13,0
2017,0932-4089,global,27,0
2017,0939-5911,de,25,0
2017,0939-5911,global,53,0
2017,0942-5403,de,26,0
2017,0942-5403,global,29,0
2017,1010-0652,de,17,0
2017,1010-0652,global,19,0
2017,1015-5759,de,15,0
2017,1015-5759,global,56,0
2017,1016-264X,de,8,0
2017,1016-264X,global,18,0
2017,1016-9040,de,1,0
2017,1016-9040,global,29,0
2017,1192-5604,de,0,0
2017,1192-5604,global,13,0
2017,1422-4917,de,38,1
2017,1422-4917,global,74,1
2017,1612-5010,de,9,0
2017,1612-5010,global,37,0
2017,1614-0001,de,2,1
2017,1614-0001,global,29,1
2017,1616-3443,de,18,0
2017,1616-3443,global,63,0
2017,1618-3169,de,12,0
2017,1618-3169,global,41,2
2017,1662-9647,de,11,0
2017,1662-9647,global,18,0
2017,1864-1105,de,8,0
2017,1864-1105,global,26,1
2017,1864-9335,de,9,0
2017,1864-9335,global,36,0
2017,1866-5888,de,6,0
2017,1866-5888,global,22,0
2017,2151-2604,de,16,0
2017,2151-2604,global,40,0
2017,2157-3891,de,0,0
2017,2157-3891,global,19,0
2017,2191-9186,de,1,0
2017,2191-9186,global,60,0
2017,2192-0923,de,2,0
2017,2192-0923,global,20,0
2017,2235-0977,de,8,0
2017,2235-0977,global,38,1
2017,2512-8450,de,0,0
2017,2512-8450,global,0,0
2018,0012-1924,de,14,0
2018,0012-1924,global,21,0
2018,0033-3042,de,18,0
2018,0033-3042,global,41,0
2018,0049-8637,de,16,1
2018,0049-8637,global,21,1
2018,0227-5910,de,5,0
2018,0227-5910,global,61,4
2018,0269-8803,de,0,0
2018,0269-8803,global,21,0
2018,0932-4089,de,14,1
2018,0932-4089,global,26,1
2018,0939-5911,de,21,0
2018,0939-5911,global,47,0
2018,0942-5403,de,25,1
2018,0942-5403,global,26,1
2018,1010-0652,de,15,0
2018,1010-0652,global,20,0
2018,1015-5759,de,15,1
2018,1015-5759,global,55,1
