cr_year,esac_publisher,collection,articles,oa_articles,oa_prop
2017,ACM (hebis),de,128,0,0
2017,AIP (TIB),de,1077,1,9.285051067780873e-4
2017,BMJ (BSB),de,163,0,0
2017,CUP (BSB),de,506,22,0.043478260869565216
2017,De Gruyter (SUB Göttingen),de,214,8,0.037383177570093455
2017,De Gruyter (ZBW),de,134,7,0.05223880597014925
2017,ECS (TIB),de,84,0,0
2017,Hogrefe (SUB Göttingen),de,286,7,0.024475524475524476
2017,IOP (TIB),de,940,107,0.11382978723404255
2017,Karger (BSB),de,380,13,0.034210526315789476
2017,Nature (MPDL),de,430,4,0.009302325581395349
2017,Portland Press (TIB),de,32,4,0.125
2017,RSC (TIB),de,1407,123,0.08742004264392324
2017,Sage (BSB),de,1385,3,0.0021660649819494585
2017,SPIE (TIB),de,44,0,0
2017,Springer Hybrid (DEAL),de,13593,1033,0.07599499742514529
2017,TaylorFrancis (ZBW),de,530,39,0.07358490566037736
2017,Thieme 1 (ZB MED),de,25,0,0
2017,Thieme 2 (ZB MED),de,48,1,0.020833333333333332
2017,Wiley Hybrid (DEAL),de,10482,525,0.0500858614768174
2018,ACM (hebis),de,143,0,0
2018,AIP (TIB),de,940,0,0
2018,BMJ (BSB),de,142,1,0.007042253521126761
2018,CUP (BSB),de,558,27,0.04838709677419355
2018,De Gruyter (SUB Göttingen),de,214,1,0.004672897196261682
2018,De Gruyter (ZBW),de,137,8,0.058394160583941604
2018,ECS (TIB),de,121,71,0.5867768595041323
2018,Hogrefe (SUB Göttingen),de,315,7,0.022222222222222223
2018,IOP (TIB),de,819,171,0.2087912087912088
2018,Karger (BSB),de,376,12,0.031914893617021274
2018,Nature (MPDL),de,514,8,0.01556420233463035
2018,Portland Press (TIB),de,35,8,0.22857142857142856
2018,RSC (TIB),de,1334,260,0.19490254872563717
2018,Sage (BSB),de,1357,11,0.008106116433308769
2018,SPIE (TIB),de,38,0,0
2018,Springer Hybrid (DEAL),de,13663,1160,0.08490082705116006
2018,TaylorFrancis (ZBW),de,507,57,0.11242603550295859
2018,Thieme 1 (ZB MED),de,14,1,0.07142857142857142
2018,Thieme 2 (ZB MED),de,67,2,0.029850746268656716
2018,Wiley Hybrid (DEAL),de,10735,677,0.06306474149976711
2019,ACM (hebis),de,162,0,0
2019,AIP (TIB),de,904,0,0
2019,BMJ (BSB),de,151,14,0.09271523178807947
2019,CUP (BSB),de,512,177,0.345703125
2019,De Gruyter (SUB Göttingen),de,257,11,0.042801556420233464
2019,De Gruyter (ZBW),de,163,28,0.17177914110429449
2019,ECS (TIB),de,108,85,0.7870370370370371
2019,Hogrefe (SUB Göttingen),de,345,26,0.07536231884057971
2019,IOP (TIB),de,738,287,0.3888888888888889
2019,Karger (BSB),de,359,13,0.036211699164345405
2019,Nature (MPDL),de,546,4,0.007326007326007326
2019,Portland Press (TIB),de,48,10,0.20833333333333334
2019,RSC (TIB),de,1313,392,0.29855293221629853
2019,Sage (BSB),de,1428,96,0.06722689075630252
2019,SPIE (TIB),de,37,0,0
2019,Springer Hybrid (DEAL),de,13712,1357,0.09896441073512252
2019,TaylorFrancis (ZBW),de,548,91,0.16605839416058393
2019,Thieme 1 (ZB MED),de,8,2,0.25
2019,Thieme 2 (ZB MED),de,75,8,0.10666666666666667
2019,Wiley Hybrid (DEAL),de,10184,3656,0.35899450117831894
2020,ACM (hebis),de,159,0,0
2020,AIP (TIB),de,868,0,0
2020,BMJ (BSB),de,180,39,0.21666666666666667
2020,CUP (BSB),de,615,262,0.42601626016260163
2020,De Gruyter (SUB Göttingen),de,254,10,0.03937007874015748
2020,De Gruyter (ZBW),de,119,11,0.09243697478991597
2020,ECS (TIB),de,119,83,0.6974789915966386
2020,Hogrefe (SUB Göttingen),de,356,34,0.09550561797752809
2020,IOP (TIB),de,760,386,0.5078947368421053
2020,Karger (BSB),de,434,84,0.1935483870967742
2020,Nature (MPDL),de,535,11,0.020560747663551402
2020,Portland Press (TIB),de,34,18,0.5294117647058824
2020,RSC (TIB),de,1275,449,0.35215686274509805
2020,Sage (BSB),de,1488,371,0.2493279569892473
2020,SPIE (TIB),de,31,0,0
2020,Springer Hybrid (DEAL),de,15011,8760,0.583572047165412
2020,TaylorFrancis (ZBW),de,572,105,0.18356643356643357
2020,Thieme 1 (ZB MED),de,16,7,0.4375
2020,Thieme 2 (ZB MED),de,56,2,0.03571428571428571
2020,Wiley Hybrid (DEAL),de,11493,8642,0.7519359610197511
2021,ACM (hebis),de,188,0,0
2021,AIP (TIB),de,800,0,0
2021,BMJ (BSB),de,175,80,0.45714285714285713
2021,CUP (BSB),de,643,342,0.5318818040435459
2021,De Gruyter (SUB Göttingen),de,288,18,0.0625
2021,De Gruyter (ZBW),de,129,18,0.13953488372093023
2021,ECS (TIB),de,97,75,0.7731958762886598
2021,Hogrefe (SUB Göttingen),de,365,154,0.42191780821917807
2021,IOP (TIB),de,649,451,0.6949152542372882
2021,Karger (BSB),de,411,118,0.2871046228710462
2021,Nature (MPDL),de,612,157,0.2565359477124183
2021,Portland Press (TIB),de,48,31,0.6458333333333334
2021,RSC (TIB),de,1205,474,0.3933609958506224
2021,Sage (BSB),de,1460,708,0.4849315068493151
2021,SPIE (TIB),de,34,0,0
2021,Springer Hybrid (DEAL),de,16382,11222,0.6850201440605542
2021,TaylorFrancis (ZBW),de,562,173,0.30782918149466193
2021,Thieme 1 (ZB MED),de,13,4,0.3076923076923077
2021,Thieme 2 (ZB MED),de,56,17,0.30357142857142855
2021,Wiley Hybrid (DEAL),de,11538,9726,0.842953718148726
